method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,62.763999938964844,,1002,regnetx_3200m,4,2
restoration,1.0,50.0,0.6,63.008,85.966,1002,regnetx_3200m,4,2
restoration,8.0,50.0,0.6,63.042,86.016,1002,regnetx_3200m,4,2
restoration,16.0,50.0,0.6,62.974,85.98,1002,regnetx_3200m,4,2
restoration,24.0,50.0,0.6,63.114,85.992,1002,regnetx_3200m,4,2
restoration,32.0,50.0,0.6,63.114,85.94,1002,regnetx_3200m,4,2
restoration,48.0,50.0,0.6,63.062,85.992,1002,regnetx_3200m,4,2
restoration,64.0,50.0,0.6,63.064,85.954,1002,regnetx_3200m,4,2
restoration,96.0,50.0,0.6,62.898,85.966,1002,regnetx_3200m,4,2
restoration,128.0,50.0,0.6,62.916,85.976,1002,regnetx_3200m,4,2
restoration,192.0,50.0,0.6,62.836,85.962,1002,regnetx_3200m,4,2
restoration,256.0,50.0,0.6,62.802,85.958,1002,regnetx_3200m,4,2
