method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,70.77399444580078,,1000,resnet50,2,4
restoration,1.0,50.0,0.6,71.112,90.342,1000,resnet50,2,4
restoration,8.0,50.0,0.6,71.122,90.314,1000,resnet50,2,4
restoration,16.0,50.0,0.6,71.182,90.282,1000,resnet50,2,4
restoration,24.0,50.0,0.6,71.14,90.296,1000,resnet50,2,4
restoration,32.0,50.0,0.6,71.184,90.276,1000,resnet50,2,4
restoration,48.0,50.0,0.6,71.294,90.262,1000,resnet50,2,4
restoration,64.0,50.0,0.6,71.296,90.258,1000,resnet50,2,4
restoration,96.0,50.0,0.6,71.284,90.262,1000,resnet50,2,4
restoration,128.0,50.0,0.6,71.336,90.262,1000,resnet50,2,4
restoration,192.0,50.0,0.6,71.22,90.296,1000,resnet50,2,4
restoration,256.0,50.0,0.6,71.182,90.31,1000,resnet50,2,4
