method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,13.927999496459961,,1001,mobilenetv2,2,2
restoration,1.0,50.0,0.6,13.746,32.932,1001,mobilenetv2,2,2
restoration,8.0,50.0,0.6,13.928,33.102,1001,mobilenetv2,2,2
restoration,16.0,50.0,0.6,14.008,33.224,1001,mobilenetv2,2,2
restoration,24.0,50.0,0.6,14.072,33.428,1001,mobilenetv2,2,2
restoration,32.0,50.0,0.6,14.168,33.324,1001,mobilenetv2,2,2
restoration,48.0,50.0,0.6,14.206,33.354,1001,mobilenetv2,2,2
restoration,64.0,50.0,0.6,14.104,33.536,1001,mobilenetv2,2,2
restoration,96.0,50.0,0.6,14.362,33.57,1001,mobilenetv2,2,2
restoration,128.0,50.0,0.6,14.368,33.626,1001,mobilenetv2,2,2
restoration,192.0,50.0,0.6,14.332,33.72,1001,mobilenetv2,2,2
restoration,256.0,50.0,0.6,14.416,33.78,1001,mobilenetv2,2,2
