method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,75.11599731445312,,1000,resnet50,4,4
restoration,1.0,50.0,0.6,75.102,92.254,1000,resnet50,4,4
restoration,8.0,50.0,0.6,75.104,92.266,1000,resnet50,4,4
restoration,16.0,50.0,0.6,75.142,92.238,1000,resnet50,4,4
restoration,24.0,50.0,0.6,75.12,92.26,1000,resnet50,4,4
restoration,32.0,50.0,0.6,75.098,92.268,1000,resnet50,4,4
restoration,48.0,50.0,0.6,75.12,92.28,1000,resnet50,4,4
restoration,64.0,50.0,0.6,75.114,92.26,1000,resnet50,4,4
restoration,96.0,50.0,0.6,75.1,92.254,1000,resnet50,4,4
restoration,128.0,50.0,0.6,75.128,92.256,1000,resnet50,4,4
restoration,192.0,50.0,0.6,75.116,92.266,1000,resnet50,4,4
restoration,256.0,50.0,0.6,75.064,92.266,1000,resnet50,4,4
