method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(71.0940, device='cuda:0')",,4,regnetx_600m,4,4
restoration,136.0,50.0,0.3,69.898,89.182,4,regnetx_600m,4,4
