method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(58.6000, device='cuda:0')",,6,resnet18,4,2
restoration,1.0,1.0,0.2,58.608,82.148,6,resnet18,4,2
