method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(50.7800, device='cuda:0')",,0,regnetx_600m,4,2
restoration,1.0,1.0,0.2,50.832,76.812,0,regnetx_600m,4,2
