method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(55.1760, device='cuda:0')",,0,mobilenetv2,2,4
restoration,56.0,40.0,0.5,51.836,78.168,0,mobilenetv2,2,4
