method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(73.1620, device='cuda:0')",,6,mnasnet,4,4
restoration,136.0,50.0,0.3,72.418,90.918,6,mnasnet,4,4
