method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(72.2820, device='cuda:0')",,2,regnetx_3200m,2,4
restoration,56.0,40.0,0.5,70.79,90.85,2,regnetx_3200m,2,4
