method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(51.3520, device='cuda:0')",,4,regnetx_600m,4,2
restoration,1.0,1.0,0.2,51.388,77.15,4,regnetx_600m,4,2
