method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(76.6080, device='cuda:0')",,1,regnetx_3200m,4,4
restoration,136.0,50.0,0.3,75.52,92.748,1,regnetx_3200m,4,4
