method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(50.9700, device='cuda:0')",,2,regnetx_600m,4,2
restoration,1.0,1.0,0.2,51.08,76.966,2,regnetx_600m,4,2
