method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(75.1300, device='cuda:0')",,1,resnet50,4,4
restoration,136.0,50.0,0.3,74.296,91.72,1,resnet50,4,4
