method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(70.9820, device='cuda:0')",,0,regnetx_600m,4,4
restoration,136.0,50.0,0.3,70.014,89.612,0,regnetx_600m,4,4
