method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(53.0200, device='cuda:0')",,1,resnet18,2,2
restoration,1.0,1.0,0.4,53.186,78.354,1,resnet18,2,2
