method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(68.0960, device='cuda:0')",,4,mobilenetv2,4,4
restoration,136.0,50.0,0.3,66.594,87.284,4,mobilenetv2,4,4
