method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(64.0880, device='cuda:0')",,5,resnet50,4,2
restoration,1.0,1.0,0.2,64.2,86.12,5,resnet50,4,2
