method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,"tensor(38.8760, device='cuda:0')",,4,mnasnet,4,2
restoration,1.0,1.0,0.2,39.02,66.434,4,mnasnet,4,2
