method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,50.94199752807617,,1000,regnetx_600m,4,2
restoration,64.0,1.0,0.6,51.146,77.104,1000,regnetx_600m,4,2
restoration,64.0,5.0,0.6,51.358,77.114,1000,regnetx_600m,4,2
restoration,64.0,10.0,0.6,51.27,77.082,1000,regnetx_600m,4,2
restoration,64.0,15.0,0.6,51.242,77.02,1000,regnetx_600m,4,2
restoration,64.0,20.0,0.6,51.162,76.982,1000,regnetx_600m,4,2
restoration,64.0,25.0,0.6,51.094,77.078,1000,regnetx_600m,4,2
restoration,64.0,30.0,0.6,51.052,77.092,1000,regnetx_600m,4,2
restoration,64.0,35.0,0.6,51.142,77.042,1000,regnetx_600m,4,2
restoration,64.0,40.0,0.6,51.048,77.044,1000,regnetx_600m,4,2
restoration,64.0,45.0,0.6,51.164,77.044,1000,regnetx_600m,4,2
restoration,64.0,50.0,0.6,51.196,76.996,1000,regnetx_600m,4,2
restoration,64.0,55.0,0.6,51.094,77.06,1000,regnetx_600m,4,2
restoration,64.0,60.0,0.6,51.244,77.024,1000,regnetx_600m,4,2
restoration,64.0,65.0,0.6,51.154,77.042,1000,regnetx_600m,4,2
restoration,64.0,70.0,0.6,51.046,77.018,1000,regnetx_600m,4,2
restoration,64.0,75.0,0.6,51.1,77.002,1000,regnetx_600m,4,2
restoration,64.0,80.0,0.6,51.098,76.964,1000,regnetx_600m,4,2
restoration,64.0,85.0,0.6,51.156,77.01,1000,regnetx_600m,4,2
restoration,64.0,90.0,0.6,51.13,77.048,1000,regnetx_600m,4,2
restoration,64.0,95.0,0.6,51.146,77.034,1000,regnetx_600m,4,2
restoration,64.0,100.0,0.6,51.088,77.026,1000,regnetx_600m,4,2
restoration,64.0,105.0,0.6,51.044,77.054,1000,regnetx_600m,4,2
restoration,64.0,110.0,0.6,51.138,76.998,1000,regnetx_600m,4,2
restoration,64.0,115.0,0.6,51.172,77.052,1000,regnetx_600m,4,2
restoration,64.0,120.0,0.6,51.076,76.998,1000,regnetx_600m,4,2
restoration,64.0,125.0,0.6,51.106,77.018,1000,regnetx_600m,4,2
restoration,64.0,130.0,0.6,51.134,77.008,1000,regnetx_600m,4,2
restoration,64.0,135.0,0.6,51.076,77.02,1000,regnetx_600m,4,2
restoration,64.0,140.0,0.6,51.166,77.006,1000,regnetx_600m,4,2
restoration,64.0,145.0,0.6,51.092,76.988,1000,regnetx_600m,4,2
restoration,64.0,150.0,0.6,51.138,77.032,1000,regnetx_600m,4,2
restoration,64.0,155.0,0.6,51.044,77.02,1000,regnetx_600m,4,2
restoration,64.0,160.0,0.6,51.114,77.064,1000,regnetx_600m,4,2
restoration,64.0,165.0,0.6,51.132,76.99,1000,regnetx_600m,4,2
restoration,64.0,170.0,0.6,51.132,77.07,1000,regnetx_600m,4,2
restoration,64.0,175.0,0.6,51.04,77.0,1000,regnetx_600m,4,2
restoration,64.0,180.0,0.6,51.158,76.992,1000,regnetx_600m,4,2
restoration,64.0,185.0,0.6,51.154,77.052,1000,regnetx_600m,4,2
restoration,64.0,190.0,0.6,51.114,77.04,1000,regnetx_600m,4,2
restoration,64.0,195.0,0.6,51.054,77.048,1000,regnetx_600m,4,2
restoration,64.0,200.0,0.6,51.086,77.028,1000,regnetx_600m,4,2
restoration,64.0,205.0,0.6,51.102,77.028,1000,regnetx_600m,4,2
restoration,64.0,210.0,0.6,51.096,77.03,1000,regnetx_600m,4,2
restoration,64.0,215.0,0.6,51.15,76.962,1000,regnetx_600m,4,2
restoration,64.0,220.0,0.6,51.138,77.052,1000,regnetx_600m,4,2
