method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,39.045997619628906,,1000,mnasnet,4,2
restoration,64.0,1.0,0.6,39.758,66.474,1000,mnasnet,4,2
restoration,64.0,5.0,0.6,39.8,66.444,1000,mnasnet,4,2
restoration,64.0,10.0,0.6,39.812,66.422,1000,mnasnet,4,2
restoration,64.0,15.0,0.6,39.8,66.388,1000,mnasnet,4,2
restoration,64.0,20.0,0.6,39.648,66.41,1000,mnasnet,4,2
restoration,64.0,25.0,0.6,39.748,66.358,1000,mnasnet,4,2
restoration,64.0,30.0,0.6,39.812,66.422,1000,mnasnet,4,2
restoration,64.0,35.0,0.6,39.702,66.458,1000,mnasnet,4,2
restoration,64.0,40.0,0.6,39.79,66.386,1000,mnasnet,4,2
restoration,64.0,45.0,0.6,39.772,66.392,1000,mnasnet,4,2
restoration,64.0,50.0,0.6,39.748,66.382,1000,mnasnet,4,2
restoration,64.0,55.0,0.6,39.8,66.412,1000,mnasnet,4,2
restoration,64.0,60.0,0.6,39.754,66.426,1000,mnasnet,4,2
restoration,64.0,65.0,0.6,39.742,66.364,1000,mnasnet,4,2
restoration,64.0,70.0,0.6,39.796,66.322,1000,mnasnet,4,2
restoration,64.0,75.0,0.6,39.74,66.404,1000,mnasnet,4,2
restoration,64.0,80.0,0.6,39.81,66.41,1000,mnasnet,4,2
restoration,64.0,85.0,0.6,39.756,66.41,1000,mnasnet,4,2
restoration,64.0,90.0,0.6,39.776,66.322,1000,mnasnet,4,2
restoration,64.0,95.0,0.6,39.652,66.47,1000,mnasnet,4,2
restoration,64.0,100.0,0.6,39.732,66.4,1000,mnasnet,4,2
restoration,64.0,105.0,0.6,39.856,66.366,1000,mnasnet,4,2
restoration,64.0,110.0,0.6,39.694,66.388,1000,mnasnet,4,2
restoration,64.0,115.0,0.6,39.748,66.38,1000,mnasnet,4,2
restoration,64.0,120.0,0.6,39.714,66.466,1000,mnasnet,4,2
restoration,64.0,125.0,0.6,39.718,66.422,1000,mnasnet,4,2
restoration,64.0,130.0,0.6,39.752,66.318,1000,mnasnet,4,2
restoration,64.0,135.0,0.6,39.784,66.418,1000,mnasnet,4,2
restoration,64.0,140.0,0.6,39.722,66.354,1000,mnasnet,4,2
restoration,64.0,145.0,0.6,39.752,66.36,1000,mnasnet,4,2
restoration,64.0,150.0,0.6,39.71,66.416,1000,mnasnet,4,2
restoration,64.0,155.0,0.6,39.688,66.344,1000,mnasnet,4,2
restoration,64.0,160.0,0.6,39.698,66.372,1000,mnasnet,4,2
restoration,64.0,165.0,0.6,39.7,66.384,1000,mnasnet,4,2
restoration,64.0,170.0,0.6,39.706,66.364,1000,mnasnet,4,2
restoration,64.0,175.0,0.6,39.774,66.332,1000,mnasnet,4,2
restoration,64.0,180.0,0.6,39.696,66.412,1000,mnasnet,4,2
restoration,64.0,185.0,0.6,39.746,66.462,1000,mnasnet,4,2
restoration,64.0,190.0,0.6,39.738,66.408,1000,mnasnet,4,2
restoration,64.0,195.0,0.6,39.718,66.344,1000,mnasnet,4,2
restoration,64.0,200.0,0.6,39.766,66.438,1000,mnasnet,4,2
restoration,64.0,205.0,0.6,39.714,66.358,1000,mnasnet,4,2
restoration,64.0,210.0,0.6,39.684,66.388,1000,mnasnet,4,2
restoration,64.0,215.0,0.6,39.756,66.378,1000,mnasnet,4,2
restoration,64.0,220.0,0.6,39.716,66.346,1000,mnasnet,4,2
