method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,56.88999938964844,,1000,resnet50,2,2
restoration,64.0,1.0,0.6,57.82,82.452,1000,resnet50,2,2
restoration,64.0,5.0,0.6,57.876,82.514,1000,resnet50,2,2
restoration,64.0,10.0,0.6,57.954,82.52,1000,resnet50,2,2
restoration,64.0,15.0,0.6,58.01,82.468,1000,resnet50,2,2
restoration,64.0,20.0,0.6,57.918,82.466,1000,resnet50,2,2
restoration,64.0,25.0,0.6,57.856,82.454,1000,resnet50,2,2
restoration,64.0,30.0,0.6,57.934,82.474,1000,resnet50,2,2
restoration,64.0,35.0,0.6,57.864,82.446,1000,resnet50,2,2
restoration,64.0,40.0,0.6,57.898,82.466,1000,resnet50,2,2
restoration,64.0,45.0,0.6,57.982,82.374,1000,resnet50,2,2
restoration,64.0,50.0,0.6,57.968,82.45,1000,resnet50,2,2
restoration,64.0,55.0,0.6,57.958,82.354,1000,resnet50,2,2
restoration,64.0,60.0,0.6,58.018,82.41,1000,resnet50,2,2
restoration,64.0,65.0,0.6,58.0,82.386,1000,resnet50,2,2
restoration,64.0,70.0,0.6,58.0,82.4,1000,resnet50,2,2
restoration,64.0,75.0,0.6,57.872,82.41,1000,resnet50,2,2
restoration,64.0,80.0,0.6,57.94,82.426,1000,resnet50,2,2
restoration,64.0,85.0,0.6,57.968,82.444,1000,resnet50,2,2
restoration,64.0,90.0,0.6,57.95,82.354,1000,resnet50,2,2
restoration,64.0,95.0,0.6,57.97,82.338,1000,resnet50,2,2
restoration,64.0,100.0,0.6,57.942,82.446,1000,resnet50,2,2
restoration,64.0,105.0,0.6,57.884,82.426,1000,resnet50,2,2
restoration,64.0,110.0,0.6,57.85,82.436,1000,resnet50,2,2
restoration,64.0,115.0,0.6,57.908,82.32,1000,resnet50,2,2
restoration,64.0,120.0,0.6,57.948,82.462,1000,resnet50,2,2
restoration,64.0,125.0,0.6,57.794,82.38,1000,resnet50,2,2
restoration,64.0,130.0,0.6,57.976,82.396,1000,resnet50,2,2
restoration,64.0,135.0,0.6,57.932,82.458,1000,resnet50,2,2
restoration,64.0,140.0,0.6,57.932,82.474,1000,resnet50,2,2
restoration,64.0,145.0,0.6,57.908,82.346,1000,resnet50,2,2
restoration,64.0,150.0,0.6,57.896,82.414,1000,resnet50,2,2
restoration,64.0,155.0,0.6,57.972,82.436,1000,resnet50,2,2
restoration,64.0,160.0,0.6,58.01,82.476,1000,resnet50,2,2
restoration,64.0,165.0,0.6,57.926,82.356,1000,resnet50,2,2
restoration,64.0,170.0,0.6,57.884,82.436,1000,resnet50,2,2
restoration,64.0,175.0,0.6,57.904,82.468,1000,resnet50,2,2
restoration,64.0,180.0,0.6,57.84,82.398,1000,resnet50,2,2
restoration,64.0,185.0,0.6,57.974,82.378,1000,resnet50,2,2
restoration,64.0,190.0,0.6,57.978,82.452,1000,resnet50,2,2
restoration,64.0,195.0,0.6,58.016,82.434,1000,resnet50,2,2
restoration,64.0,200.0,0.6,57.88,82.454,1000,resnet50,2,2
restoration,64.0,205.0,0.6,57.94,82.414,1000,resnet50,2,2
restoration,64.0,210.0,0.6,57.94,82.446,1000,resnet50,2,2
restoration,64.0,215.0,0.6,57.896,82.446,1000,resnet50,2,2
restoration,64.0,220.0,0.6,57.982,82.402,1000,resnet50,2,2
