method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,73.2179946899414,,1002,mnasnet,4,4
restoration,64.0,1.0,0.6,73.306,91.378,1002,mnasnet,4,4
restoration,64.0,5.0,0.6,73.336,91.384,1002,mnasnet,4,4
restoration,64.0,10.0,0.6,73.25,91.384,1002,mnasnet,4,4
restoration,64.0,15.0,0.6,73.284,91.36,1002,mnasnet,4,4
restoration,64.0,20.0,0.6,73.296,91.38,1002,mnasnet,4,4
restoration,64.0,25.0,0.6,73.32,91.386,1002,mnasnet,4,4
restoration,64.0,30.0,0.6,73.268,91.364,1002,mnasnet,4,4
restoration,64.0,35.0,0.6,73.328,91.356,1002,mnasnet,4,4
restoration,64.0,40.0,0.6,73.35,91.364,1002,mnasnet,4,4
restoration,64.0,45.0,0.6,73.332,91.326,1002,mnasnet,4,4
restoration,64.0,50.0,0.6,73.336,91.36,1002,mnasnet,4,4
restoration,64.0,55.0,0.6,73.38,91.366,1002,mnasnet,4,4
restoration,64.0,60.0,0.6,73.306,91.326,1002,mnasnet,4,4
restoration,64.0,65.0,0.6,73.308,91.348,1002,mnasnet,4,4
restoration,64.0,70.0,0.6,73.27,91.356,1002,mnasnet,4,4
restoration,64.0,75.0,0.6,73.304,91.37,1002,mnasnet,4,4
restoration,64.0,80.0,0.6,73.29,91.352,1002,mnasnet,4,4
restoration,64.0,85.0,0.6,73.306,91.36,1002,mnasnet,4,4
restoration,64.0,90.0,0.6,73.248,91.366,1002,mnasnet,4,4
restoration,64.0,95.0,0.6,73.276,91.356,1002,mnasnet,4,4
restoration,64.0,100.0,0.6,73.27,91.346,1002,mnasnet,4,4
restoration,64.0,105.0,0.6,73.288,91.364,1002,mnasnet,4,4
restoration,64.0,110.0,0.6,73.274,91.354,1002,mnasnet,4,4
restoration,64.0,115.0,0.6,73.276,91.4,1002,mnasnet,4,4
restoration,64.0,120.0,0.6,73.36,91.364,1002,mnasnet,4,4
restoration,64.0,125.0,0.6,73.284,91.374,1002,mnasnet,4,4
restoration,64.0,130.0,0.6,73.316,91.36,1002,mnasnet,4,4
restoration,64.0,135.0,0.6,73.282,91.364,1002,mnasnet,4,4
restoration,64.0,140.0,0.6,73.318,91.356,1002,mnasnet,4,4
restoration,64.0,145.0,0.6,73.314,91.362,1002,mnasnet,4,4
restoration,64.0,150.0,0.6,73.268,91.374,1002,mnasnet,4,4
restoration,64.0,155.0,0.6,73.262,91.364,1002,mnasnet,4,4
restoration,64.0,160.0,0.6,73.308,91.376,1002,mnasnet,4,4
restoration,64.0,165.0,0.6,73.324,91.342,1002,mnasnet,4,4
restoration,64.0,170.0,0.6,73.31,91.368,1002,mnasnet,4,4
restoration,64.0,175.0,0.6,73.31,91.352,1002,mnasnet,4,4
restoration,64.0,180.0,0.6,73.322,91.364,1002,mnasnet,4,4
restoration,64.0,185.0,0.6,73.328,91.378,1002,mnasnet,4,4
restoration,64.0,190.0,0.6,73.344,91.39,1002,mnasnet,4,4
restoration,64.0,195.0,0.6,73.316,91.386,1002,mnasnet,4,4
restoration,64.0,200.0,0.6,73.274,91.378,1002,mnasnet,4,4
restoration,64.0,205.0,0.6,73.274,91.394,1002,mnasnet,4,4
restoration,64.0,210.0,0.6,73.308,91.382,1002,mnasnet,4,4
restoration,64.0,215.0,0.6,73.296,91.364,1002,mnasnet,4,4
restoration,64.0,220.0,0.6,73.338,91.372,1002,mnasnet,4,4
