method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,73.23799896240234,,1000,mnasnet,4,4
restoration,64.0,1.0,0.6,73.216,91.384,1000,mnasnet,4,4
restoration,64.0,5.0,0.6,73.238,91.34,1000,mnasnet,4,4
restoration,64.0,10.0,0.6,73.174,91.352,1000,mnasnet,4,4
restoration,64.0,15.0,0.6,73.174,91.334,1000,mnasnet,4,4
restoration,64.0,20.0,0.6,73.208,91.348,1000,mnasnet,4,4
restoration,64.0,25.0,0.6,73.216,91.364,1000,mnasnet,4,4
restoration,64.0,30.0,0.6,73.216,91.336,1000,mnasnet,4,4
restoration,64.0,35.0,0.6,73.222,91.368,1000,mnasnet,4,4
restoration,64.0,40.0,0.6,73.196,91.34,1000,mnasnet,4,4
restoration,64.0,45.0,0.6,73.218,91.338,1000,mnasnet,4,4
restoration,64.0,50.0,0.6,73.204,91.35,1000,mnasnet,4,4
restoration,64.0,55.0,0.6,73.202,91.35,1000,mnasnet,4,4
restoration,64.0,60.0,0.6,73.144,91.344,1000,mnasnet,4,4
restoration,64.0,65.0,0.6,73.196,91.34,1000,mnasnet,4,4
restoration,64.0,70.0,0.6,73.156,91.342,1000,mnasnet,4,4
restoration,64.0,75.0,0.6,73.156,91.318,1000,mnasnet,4,4
restoration,64.0,80.0,0.6,73.166,91.362,1000,mnasnet,4,4
restoration,64.0,85.0,0.6,73.146,91.304,1000,mnasnet,4,4
restoration,64.0,90.0,0.6,73.196,91.334,1000,mnasnet,4,4
restoration,64.0,95.0,0.6,73.158,91.364,1000,mnasnet,4,4
restoration,64.0,100.0,0.6,73.134,91.36,1000,mnasnet,4,4
restoration,64.0,105.0,0.6,73.126,91.336,1000,mnasnet,4,4
restoration,64.0,110.0,0.6,73.21,91.324,1000,mnasnet,4,4
restoration,64.0,115.0,0.6,73.174,91.348,1000,mnasnet,4,4
restoration,64.0,120.0,0.6,73.154,91.36,1000,mnasnet,4,4
restoration,64.0,125.0,0.6,73.208,91.34,1000,mnasnet,4,4
restoration,64.0,130.0,0.6,73.134,91.346,1000,mnasnet,4,4
restoration,64.0,135.0,0.6,73.186,91.384,1000,mnasnet,4,4
restoration,64.0,140.0,0.6,73.158,91.366,1000,mnasnet,4,4
restoration,64.0,145.0,0.6,73.144,91.338,1000,mnasnet,4,4
restoration,64.0,150.0,0.6,73.172,91.372,1000,mnasnet,4,4
restoration,64.0,155.0,0.6,73.194,91.36,1000,mnasnet,4,4
restoration,64.0,160.0,0.6,73.132,91.352,1000,mnasnet,4,4
restoration,64.0,165.0,0.6,73.178,91.366,1000,mnasnet,4,4
restoration,64.0,170.0,0.6,73.162,91.356,1000,mnasnet,4,4
restoration,64.0,175.0,0.6,73.182,91.374,1000,mnasnet,4,4
restoration,64.0,180.0,0.6,73.158,91.352,1000,mnasnet,4,4
restoration,64.0,185.0,0.6,73.19,91.372,1000,mnasnet,4,4
restoration,64.0,190.0,0.6,73.174,91.376,1000,mnasnet,4,4
restoration,64.0,195.0,0.6,73.162,91.346,1000,mnasnet,4,4
restoration,64.0,200.0,0.6,73.2,91.314,1000,mnasnet,4,4
restoration,64.0,205.0,0.6,73.202,91.352,1000,mnasnet,4,4
restoration,64.0,210.0,0.6,73.192,91.36,1000,mnasnet,4,4
restoration,64.0,215.0,0.6,73.154,91.354,1000,mnasnet,4,4
restoration,64.0,220.0,0.6,73.2,91.372,1000,mnasnet,4,4
