method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,55.185997009277344,,1000,mobilenetv2,2,4
restoration,64.0,1.0,0.6,55.298,79.562,1000,mobilenetv2,2,4
restoration,64.0,5.0,0.6,55.226,79.552,1000,mobilenetv2,2,4
restoration,64.0,10.0,0.6,55.212,79.632,1000,mobilenetv2,2,4
restoration,64.0,15.0,0.6,55.136,79.566,1000,mobilenetv2,2,4
restoration,64.0,20.0,0.6,55.204,79.602,1000,mobilenetv2,2,4
restoration,64.0,25.0,0.6,55.174,79.594,1000,mobilenetv2,2,4
restoration,64.0,30.0,0.6,55.16,79.558,1000,mobilenetv2,2,4
restoration,64.0,35.0,0.6,55.194,79.554,1000,mobilenetv2,2,4
restoration,64.0,40.0,0.6,55.216,79.576,1000,mobilenetv2,2,4
restoration,64.0,45.0,0.6,55.138,79.516,1000,mobilenetv2,2,4
restoration,64.0,50.0,0.6,55.198,79.532,1000,mobilenetv2,2,4
restoration,64.0,55.0,0.6,55.148,79.542,1000,mobilenetv2,2,4
restoration,64.0,60.0,0.6,55.104,79.528,1000,mobilenetv2,2,4
restoration,64.0,65.0,0.6,55.112,79.57,1000,mobilenetv2,2,4
restoration,64.0,70.0,0.6,55.152,79.526,1000,mobilenetv2,2,4
restoration,64.0,75.0,0.6,55.218,79.504,1000,mobilenetv2,2,4
restoration,64.0,80.0,0.6,55.166,79.54,1000,mobilenetv2,2,4
restoration,64.0,85.0,0.6,55.226,79.54,1000,mobilenetv2,2,4
restoration,64.0,90.0,0.6,55.222,79.584,1000,mobilenetv2,2,4
restoration,64.0,95.0,0.6,55.114,79.518,1000,mobilenetv2,2,4
restoration,64.0,100.0,0.6,55.126,79.52,1000,mobilenetv2,2,4
restoration,64.0,105.0,0.6,55.14,79.554,1000,mobilenetv2,2,4
restoration,64.0,110.0,0.6,55.168,79.58,1000,mobilenetv2,2,4
restoration,64.0,115.0,0.6,55.126,79.56,1000,mobilenetv2,2,4
restoration,64.0,120.0,0.6,55.178,79.566,1000,mobilenetv2,2,4
restoration,64.0,125.0,0.6,55.21,79.562,1000,mobilenetv2,2,4
restoration,64.0,130.0,0.6,55.172,79.532,1000,mobilenetv2,2,4
restoration,64.0,135.0,0.6,55.124,79.56,1000,mobilenetv2,2,4
restoration,64.0,140.0,0.6,55.114,79.582,1000,mobilenetv2,2,4
restoration,64.0,145.0,0.6,55.068,79.524,1000,mobilenetv2,2,4
restoration,64.0,150.0,0.6,55.136,79.524,1000,mobilenetv2,2,4
restoration,64.0,155.0,0.6,55.172,79.568,1000,mobilenetv2,2,4
restoration,64.0,160.0,0.6,55.15,79.576,1000,mobilenetv2,2,4
restoration,64.0,165.0,0.6,55.06,79.51,1000,mobilenetv2,2,4
restoration,64.0,170.0,0.6,55.136,79.572,1000,mobilenetv2,2,4
restoration,64.0,175.0,0.6,55.18,79.57,1000,mobilenetv2,2,4
restoration,64.0,180.0,0.6,55.192,79.56,1000,mobilenetv2,2,4
restoration,64.0,185.0,0.6,55.146,79.526,1000,mobilenetv2,2,4
restoration,64.0,190.0,0.6,55.15,79.566,1000,mobilenetv2,2,4
restoration,64.0,195.0,0.6,55.16,79.578,1000,mobilenetv2,2,4
restoration,64.0,200.0,0.6,55.214,79.568,1000,mobilenetv2,2,4
restoration,64.0,205.0,0.6,55.18,79.538,1000,mobilenetv2,2,4
restoration,64.0,210.0,0.6,55.22,79.542,1000,mobilenetv2,2,4
restoration,64.0,215.0,0.6,55.09,79.548,1000,mobilenetv2,2,4
restoration,64.0,220.0,0.6,55.082,79.53,1000,mobilenetv2,2,4
