method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,63.90199661254883,,1001,regnetx_600m,2,4
restoration,64.0,1.0,0.6,64.222,86.328,1001,regnetx_600m,2,4
restoration,64.0,5.0,0.6,64.242,86.284,1001,regnetx_600m,2,4
restoration,64.0,10.0,0.6,64.318,86.344,1001,regnetx_600m,2,4
restoration,64.0,15.0,0.6,64.264,86.352,1001,regnetx_600m,2,4
restoration,64.0,20.0,0.6,64.282,86.31,1001,regnetx_600m,2,4
restoration,64.0,25.0,0.6,64.254,86.324,1001,regnetx_600m,2,4
restoration,64.0,30.0,0.6,64.3,86.316,1001,regnetx_600m,2,4
restoration,64.0,35.0,0.6,64.318,86.298,1001,regnetx_600m,2,4
restoration,64.0,40.0,0.6,64.286,86.318,1001,regnetx_600m,2,4
restoration,64.0,45.0,0.6,64.29,86.322,1001,regnetx_600m,2,4
restoration,64.0,50.0,0.6,64.276,86.334,1001,regnetx_600m,2,4
restoration,64.0,55.0,0.6,64.198,86.296,1001,regnetx_600m,2,4
restoration,64.0,60.0,0.6,64.242,86.304,1001,regnetx_600m,2,4
restoration,64.0,65.0,0.6,64.22,86.294,1001,regnetx_600m,2,4
restoration,64.0,70.0,0.6,64.238,86.344,1001,regnetx_600m,2,4
restoration,64.0,75.0,0.6,64.232,86.334,1001,regnetx_600m,2,4
restoration,64.0,80.0,0.6,64.18,86.304,1001,regnetx_600m,2,4
restoration,64.0,85.0,0.6,64.19,86.28,1001,regnetx_600m,2,4
restoration,64.0,90.0,0.6,64.196,86.3,1001,regnetx_600m,2,4
restoration,64.0,95.0,0.6,64.18,86.316,1001,regnetx_600m,2,4
restoration,64.0,100.0,0.6,64.204,86.316,1001,regnetx_600m,2,4
restoration,64.0,105.0,0.6,64.206,86.31,1001,regnetx_600m,2,4
restoration,64.0,110.0,0.6,64.166,86.294,1001,regnetx_600m,2,4
restoration,64.0,115.0,0.6,64.188,86.28,1001,regnetx_600m,2,4
restoration,64.0,120.0,0.6,64.224,86.3,1001,regnetx_600m,2,4
restoration,64.0,125.0,0.6,64.148,86.3,1001,regnetx_600m,2,4
restoration,64.0,130.0,0.6,64.204,86.354,1001,regnetx_600m,2,4
restoration,64.0,135.0,0.6,64.272,86.324,1001,regnetx_600m,2,4
restoration,64.0,140.0,0.6,64.18,86.314,1001,regnetx_600m,2,4
restoration,64.0,145.0,0.6,64.214,86.308,1001,regnetx_600m,2,4
restoration,64.0,150.0,0.6,64.222,86.326,1001,regnetx_600m,2,4
restoration,64.0,155.0,0.6,64.206,86.3,1001,regnetx_600m,2,4
restoration,64.0,160.0,0.6,64.198,86.278,1001,regnetx_600m,2,4
restoration,64.0,165.0,0.6,64.23,86.34,1001,regnetx_600m,2,4
restoration,64.0,170.0,0.6,64.234,86.316,1001,regnetx_600m,2,4
restoration,64.0,175.0,0.6,64.204,86.304,1001,regnetx_600m,2,4
restoration,64.0,180.0,0.6,64.184,86.278,1001,regnetx_600m,2,4
restoration,64.0,185.0,0.6,64.234,86.334,1001,regnetx_600m,2,4
restoration,64.0,190.0,0.6,64.186,86.3,1001,regnetx_600m,2,4
restoration,64.0,195.0,0.6,64.212,86.304,1001,regnetx_600m,2,4
restoration,64.0,200.0,0.6,64.182,86.314,1001,regnetx_600m,2,4
restoration,64.0,205.0,0.6,64.208,86.29,1001,regnetx_600m,2,4
restoration,64.0,210.0,0.6,64.19,86.304,1001,regnetx_600m,2,4
restoration,64.0,215.0,0.6,64.224,86.326,1001,regnetx_600m,2,4
restoration,64.0,220.0,0.6,64.27,86.324,1001,regnetx_600m,2,4
