method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,40.61199951171875,,1000,regnetx_600m,2,2
restoration,64.0,1.0,0.6,41.158,68.656,1000,regnetx_600m,2,2
restoration,64.0,5.0,0.6,41.37,68.79,1000,regnetx_600m,2,2
restoration,64.0,10.0,0.6,41.46,68.824,1000,regnetx_600m,2,2
restoration,64.0,15.0,0.6,41.472,68.812,1000,regnetx_600m,2,2
restoration,64.0,20.0,0.6,41.468,68.856,1000,regnetx_600m,2,2
restoration,64.0,25.0,0.6,41.454,68.858,1000,regnetx_600m,2,2
restoration,64.0,30.0,0.6,41.408,68.8,1000,regnetx_600m,2,2
restoration,64.0,35.0,0.6,41.468,68.804,1000,regnetx_600m,2,2
restoration,64.0,40.0,0.6,41.398,68.87,1000,regnetx_600m,2,2
restoration,64.0,45.0,0.6,41.374,68.73,1000,regnetx_600m,2,2
restoration,64.0,50.0,0.6,41.412,68.738,1000,regnetx_600m,2,2
restoration,64.0,55.0,0.6,41.398,68.758,1000,regnetx_600m,2,2
restoration,64.0,60.0,0.6,41.354,68.758,1000,regnetx_600m,2,2
restoration,64.0,65.0,0.6,41.324,68.784,1000,regnetx_600m,2,2
restoration,64.0,70.0,0.6,41.376,68.706,1000,regnetx_600m,2,2
restoration,64.0,75.0,0.6,41.432,68.79,1000,regnetx_600m,2,2
restoration,64.0,80.0,0.6,41.382,68.706,1000,regnetx_600m,2,2
restoration,64.0,85.0,0.6,41.412,68.7,1000,regnetx_600m,2,2
restoration,64.0,90.0,0.6,41.426,68.77,1000,regnetx_600m,2,2
restoration,64.0,95.0,0.6,41.324,68.676,1000,regnetx_600m,2,2
restoration,64.0,100.0,0.6,41.338,68.732,1000,regnetx_600m,2,2
restoration,64.0,105.0,0.6,41.362,68.776,1000,regnetx_600m,2,2
restoration,64.0,110.0,0.6,41.362,68.746,1000,regnetx_600m,2,2
restoration,64.0,115.0,0.6,41.388,68.66,1000,regnetx_600m,2,2
restoration,64.0,120.0,0.6,41.394,68.702,1000,regnetx_600m,2,2
restoration,64.0,125.0,0.6,41.306,68.704,1000,regnetx_600m,2,2
restoration,64.0,130.0,0.6,41.394,68.724,1000,regnetx_600m,2,2
restoration,64.0,135.0,0.6,41.382,68.732,1000,regnetx_600m,2,2
restoration,64.0,140.0,0.6,41.342,68.716,1000,regnetx_600m,2,2
restoration,64.0,145.0,0.6,41.438,68.796,1000,regnetx_600m,2,2
restoration,64.0,150.0,0.6,41.364,68.732,1000,regnetx_600m,2,2
restoration,64.0,155.0,0.6,41.362,68.712,1000,regnetx_600m,2,2
restoration,64.0,160.0,0.6,41.314,68.694,1000,regnetx_600m,2,2
restoration,64.0,165.0,0.6,41.32,68.74,1000,regnetx_600m,2,2
restoration,64.0,170.0,0.6,41.428,68.804,1000,regnetx_600m,2,2
restoration,64.0,175.0,0.6,41.406,68.748,1000,regnetx_600m,2,2
restoration,64.0,180.0,0.6,41.348,68.742,1000,regnetx_600m,2,2
restoration,64.0,185.0,0.6,41.312,68.764,1000,regnetx_600m,2,2
restoration,64.0,190.0,0.6,41.39,68.794,1000,regnetx_600m,2,2
restoration,64.0,195.0,0.6,41.352,68.718,1000,regnetx_600m,2,2
restoration,64.0,200.0,0.6,41.366,68.682,1000,regnetx_600m,2,2
restoration,64.0,205.0,0.6,41.344,68.728,1000,regnetx_600m,2,2
restoration,64.0,210.0,0.6,41.382,68.706,1000,regnetx_600m,2,2
restoration,64.0,215.0,0.6,41.378,68.682,1000,regnetx_600m,2,2
restoration,64.0,220.0,0.6,41.396,68.718,1000,regnetx_600m,2,2
