method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,75.1240005493164,,1001,resnet50,4,4
restoration,64.0,1.0,0.6,75.098,92.254,1001,resnet50,4,4
restoration,64.0,5.0,0.6,75.052,92.232,1001,resnet50,4,4
restoration,64.0,10.0,0.6,75.116,92.244,1001,resnet50,4,4
restoration,64.0,15.0,0.6,75.126,92.284,1001,resnet50,4,4
restoration,64.0,20.0,0.6,75.132,92.264,1001,resnet50,4,4
restoration,64.0,25.0,0.6,75.19,92.242,1001,resnet50,4,4
restoration,64.0,30.0,0.6,75.158,92.262,1001,resnet50,4,4
restoration,64.0,35.0,0.6,75.14,92.244,1001,resnet50,4,4
restoration,64.0,40.0,0.6,75.138,92.234,1001,resnet50,4,4
restoration,64.0,45.0,0.6,75.13,92.244,1001,resnet50,4,4
restoration,64.0,50.0,0.6,75.176,92.234,1001,resnet50,4,4
restoration,64.0,55.0,0.6,75.146,92.244,1001,resnet50,4,4
restoration,64.0,60.0,0.6,75.128,92.248,1001,resnet50,4,4
restoration,64.0,65.0,0.6,75.13,92.238,1001,resnet50,4,4
restoration,64.0,70.0,0.6,75.16,92.226,1001,resnet50,4,4
restoration,64.0,75.0,0.6,75.13,92.262,1001,resnet50,4,4
restoration,64.0,80.0,0.6,75.122,92.258,1001,resnet50,4,4
restoration,64.0,85.0,0.6,75.132,92.264,1001,resnet50,4,4
restoration,64.0,90.0,0.6,75.12,92.25,1001,resnet50,4,4
restoration,64.0,95.0,0.6,75.146,92.26,1001,resnet50,4,4
restoration,64.0,100.0,0.6,75.132,92.286,1001,resnet50,4,4
restoration,64.0,105.0,0.6,75.094,92.252,1001,resnet50,4,4
restoration,64.0,110.0,0.6,75.114,92.272,1001,resnet50,4,4
restoration,64.0,115.0,0.6,75.108,92.254,1001,resnet50,4,4
restoration,64.0,120.0,0.6,75.136,92.266,1001,resnet50,4,4
restoration,64.0,125.0,0.6,75.14,92.262,1001,resnet50,4,4
restoration,64.0,130.0,0.6,75.122,92.264,1001,resnet50,4,4
restoration,64.0,135.0,0.6,75.15,92.244,1001,resnet50,4,4
restoration,64.0,140.0,0.6,75.104,92.236,1001,resnet50,4,4
restoration,64.0,145.0,0.6,75.09,92.27,1001,resnet50,4,4
restoration,64.0,150.0,0.6,75.138,92.252,1001,resnet50,4,4
restoration,64.0,155.0,0.6,75.124,92.242,1001,resnet50,4,4
restoration,64.0,160.0,0.6,75.128,92.278,1001,resnet50,4,4
restoration,64.0,165.0,0.6,75.098,92.27,1001,resnet50,4,4
restoration,64.0,170.0,0.6,75.1,92.268,1001,resnet50,4,4
restoration,64.0,175.0,0.6,75.14,92.266,1001,resnet50,4,4
restoration,64.0,180.0,0.6,75.132,92.252,1001,resnet50,4,4
restoration,64.0,185.0,0.6,75.14,92.278,1001,resnet50,4,4
restoration,64.0,190.0,0.6,75.152,92.272,1001,resnet50,4,4
restoration,64.0,195.0,0.6,75.122,92.274,1001,resnet50,4,4
restoration,64.0,200.0,0.6,75.144,92.266,1001,resnet50,4,4
restoration,64.0,205.0,0.6,75.128,92.274,1001,resnet50,4,4
restoration,64.0,210.0,0.6,75.164,92.28,1001,resnet50,4,4
restoration,64.0,215.0,0.6,75.128,92.254,1001,resnet50,4,4
restoration,64.0,220.0,0.6,75.144,92.292,1001,resnet50,4,4
