method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,65.1199951171875,,1001,resnet18,2,4
restoration,64.0,1.0,0.6,65.298,86.69,1001,resnet18,2,4
restoration,64.0,5.0,0.6,65.33,86.696,1001,resnet18,2,4
restoration,64.0,10.0,0.6,65.288,86.756,1001,resnet18,2,4
restoration,64.0,15.0,0.6,65.204,86.684,1001,resnet18,2,4
restoration,64.0,20.0,0.6,65.242,86.676,1001,resnet18,2,4
restoration,64.0,25.0,0.6,65.294,86.698,1001,resnet18,2,4
restoration,64.0,30.0,0.6,65.342,86.666,1001,resnet18,2,4
restoration,64.0,35.0,0.6,65.314,86.664,1001,resnet18,2,4
restoration,64.0,40.0,0.6,65.332,86.668,1001,resnet18,2,4
restoration,64.0,45.0,0.6,65.336,86.66,1001,resnet18,2,4
restoration,64.0,50.0,0.6,65.322,86.66,1001,resnet18,2,4
restoration,64.0,55.0,0.6,65.31,86.652,1001,resnet18,2,4
restoration,64.0,60.0,0.6,65.3,86.65,1001,resnet18,2,4
restoration,64.0,65.0,0.6,65.258,86.67,1001,resnet18,2,4
restoration,64.0,70.0,0.6,65.246,86.658,1001,resnet18,2,4
restoration,64.0,75.0,0.6,65.276,86.66,1001,resnet18,2,4
restoration,64.0,80.0,0.6,65.31,86.674,1001,resnet18,2,4
restoration,64.0,85.0,0.6,65.254,86.672,1001,resnet18,2,4
restoration,64.0,90.0,0.6,65.296,86.646,1001,resnet18,2,4
restoration,64.0,95.0,0.6,65.28,86.658,1001,resnet18,2,4
restoration,64.0,100.0,0.6,65.328,86.678,1001,resnet18,2,4
restoration,64.0,105.0,0.6,65.308,86.68,1001,resnet18,2,4
restoration,64.0,110.0,0.6,65.26,86.656,1001,resnet18,2,4
restoration,64.0,115.0,0.6,65.246,86.674,1001,resnet18,2,4
restoration,64.0,120.0,0.6,65.28,86.65,1001,resnet18,2,4
restoration,64.0,125.0,0.6,65.254,86.658,1001,resnet18,2,4
restoration,64.0,130.0,0.6,65.32,86.654,1001,resnet18,2,4
restoration,64.0,135.0,0.6,65.294,86.662,1001,resnet18,2,4
restoration,64.0,140.0,0.6,65.198,86.634,1001,resnet18,2,4
restoration,64.0,145.0,0.6,65.224,86.66,1001,resnet18,2,4
restoration,64.0,150.0,0.6,65.274,86.692,1001,resnet18,2,4
restoration,64.0,155.0,0.6,65.25,86.658,1001,resnet18,2,4
restoration,64.0,160.0,0.6,65.304,86.674,1001,resnet18,2,4
restoration,64.0,165.0,0.6,65.244,86.672,1001,resnet18,2,4
restoration,64.0,170.0,0.6,65.298,86.672,1001,resnet18,2,4
restoration,64.0,175.0,0.6,65.24,86.7,1001,resnet18,2,4
restoration,64.0,180.0,0.6,65.252,86.664,1001,resnet18,2,4
restoration,64.0,185.0,0.6,65.318,86.644,1001,resnet18,2,4
restoration,64.0,190.0,0.6,65.278,86.646,1001,resnet18,2,4
restoration,64.0,195.0,0.6,65.332,86.662,1001,resnet18,2,4
restoration,64.0,200.0,0.6,65.238,86.67,1001,resnet18,2,4
restoration,64.0,205.0,0.6,65.312,86.666,1001,resnet18,2,4
restoration,64.0,210.0,0.6,65.236,86.678,1001,resnet18,2,4
restoration,64.0,215.0,0.6,65.292,86.65,1001,resnet18,2,4
restoration,64.0,220.0,0.6,65.312,86.662,1001,resnet18,2,4
