method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,69.02399444580078,,1000,resnet18,4,4
restoration,64.0,1.0,0.6,69.094,89.018,1000,resnet18,4,4
restoration,64.0,5.0,0.6,69.092,89.02,1000,resnet18,4,4
restoration,64.0,10.0,0.6,69.094,89.016,1000,resnet18,4,4
restoration,64.0,15.0,0.6,69.028,89.026,1000,resnet18,4,4
restoration,64.0,20.0,0.6,69.066,89.036,1000,resnet18,4,4
restoration,64.0,25.0,0.6,69.048,89.022,1000,resnet18,4,4
restoration,64.0,30.0,0.6,69.104,89.008,1000,resnet18,4,4
restoration,64.0,35.0,0.6,69.08,89.026,1000,resnet18,4,4
restoration,64.0,40.0,0.6,69.076,89.018,1000,resnet18,4,4
restoration,64.0,45.0,0.6,69.1,89.032,1000,resnet18,4,4
restoration,64.0,50.0,0.6,69.066,89.034,1000,resnet18,4,4
restoration,64.0,55.0,0.6,69.1,89.004,1000,resnet18,4,4
restoration,64.0,60.0,0.6,69.084,89.01,1000,resnet18,4,4
restoration,64.0,65.0,0.6,69.064,89.012,1000,resnet18,4,4
restoration,64.0,70.0,0.6,69.096,89.004,1000,resnet18,4,4
restoration,64.0,75.0,0.6,69.064,89.016,1000,resnet18,4,4
restoration,64.0,80.0,0.6,69.062,89.022,1000,resnet18,4,4
restoration,64.0,85.0,0.6,69.082,89.036,1000,resnet18,4,4
restoration,64.0,90.0,0.6,69.106,89.012,1000,resnet18,4,4
restoration,64.0,95.0,0.6,69.086,89.006,1000,resnet18,4,4
restoration,64.0,100.0,0.6,69.068,89.024,1000,resnet18,4,4
restoration,64.0,105.0,0.6,69.072,88.998,1000,resnet18,4,4
restoration,64.0,110.0,0.6,69.066,89.012,1000,resnet18,4,4
restoration,64.0,115.0,0.6,69.08,89.012,1000,resnet18,4,4
restoration,64.0,120.0,0.6,69.05,89.008,1000,resnet18,4,4
restoration,64.0,125.0,0.6,69.054,88.992,1000,resnet18,4,4
restoration,64.0,130.0,0.6,69.056,89.014,1000,resnet18,4,4
restoration,64.0,135.0,0.6,69.05,88.996,1000,resnet18,4,4
restoration,64.0,140.0,0.6,69.078,89.004,1000,resnet18,4,4
restoration,64.0,145.0,0.6,69.054,89.02,1000,resnet18,4,4
restoration,64.0,150.0,0.6,69.094,89.0,1000,resnet18,4,4
restoration,64.0,155.0,0.6,69.08,89.03,1000,resnet18,4,4
restoration,64.0,160.0,0.6,69.058,89.024,1000,resnet18,4,4
restoration,64.0,165.0,0.6,69.052,89.012,1000,resnet18,4,4
restoration,64.0,170.0,0.6,69.074,89.014,1000,resnet18,4,4
restoration,64.0,175.0,0.6,69.066,89.008,1000,resnet18,4,4
restoration,64.0,180.0,0.6,69.078,88.996,1000,resnet18,4,4
restoration,64.0,185.0,0.6,69.07,89.014,1000,resnet18,4,4
restoration,64.0,190.0,0.6,69.042,89.016,1000,resnet18,4,4
restoration,64.0,195.0,0.6,69.05,89.014,1000,resnet18,4,4
restoration,64.0,200.0,0.6,69.082,89.008,1000,resnet18,4,4
restoration,64.0,205.0,0.6,69.064,88.994,1000,resnet18,4,4
restoration,64.0,210.0,0.6,69.11,89.012,1000,resnet18,4,4
restoration,64.0,215.0,0.6,69.094,89.002,1000,resnet18,4,4
restoration,64.0,220.0,0.6,69.07,89.006,1000,resnet18,4,4
