method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,64.23400115966797,,1000,resnet50,4,2
restoration,64.0,1.0,0.6,64.274,86.098,1000,resnet50,4,2
restoration,64.0,5.0,0.6,64.364,86.054,1000,resnet50,4,2
restoration,64.0,10.0,0.6,64.3,86.026,1000,resnet50,4,2
restoration,64.0,15.0,0.6,64.368,86.126,1000,resnet50,4,2
restoration,64.0,20.0,0.6,64.294,86.092,1000,resnet50,4,2
restoration,64.0,25.0,0.6,64.298,86.07,1000,resnet50,4,2
restoration,64.0,30.0,0.6,64.274,86.018,1000,resnet50,4,2
restoration,64.0,35.0,0.6,64.374,86.018,1000,resnet50,4,2
restoration,64.0,40.0,0.6,64.314,86.058,1000,resnet50,4,2
restoration,64.0,45.0,0.6,64.33,86.048,1000,resnet50,4,2
restoration,64.0,50.0,0.6,64.262,86.08,1000,resnet50,4,2
restoration,64.0,55.0,0.6,64.3,86.038,1000,resnet50,4,2
restoration,64.0,60.0,0.6,64.252,86.018,1000,resnet50,4,2
restoration,64.0,65.0,0.6,64.28,86.06,1000,resnet50,4,2
restoration,64.0,70.0,0.6,64.286,86.036,1000,resnet50,4,2
restoration,64.0,75.0,0.6,64.34,86.038,1000,resnet50,4,2
restoration,64.0,80.0,0.6,64.278,86.01,1000,resnet50,4,2
restoration,64.0,85.0,0.6,64.352,86.056,1000,resnet50,4,2
restoration,64.0,90.0,0.6,64.348,85.998,1000,resnet50,4,2
restoration,64.0,95.0,0.6,64.284,86.028,1000,resnet50,4,2
restoration,64.0,100.0,0.6,64.264,85.984,1000,resnet50,4,2
restoration,64.0,105.0,0.6,64.282,86.03,1000,resnet50,4,2
restoration,64.0,110.0,0.6,64.284,86.0,1000,resnet50,4,2
restoration,64.0,115.0,0.6,64.278,85.982,1000,resnet50,4,2
restoration,64.0,120.0,0.6,64.332,86.026,1000,resnet50,4,2
restoration,64.0,125.0,0.6,64.332,86.018,1000,resnet50,4,2
restoration,64.0,130.0,0.6,64.298,86.018,1000,resnet50,4,2
restoration,64.0,135.0,0.6,64.332,86.02,1000,resnet50,4,2
restoration,64.0,140.0,0.6,64.236,85.998,1000,resnet50,4,2
restoration,64.0,145.0,0.6,64.318,86.054,1000,resnet50,4,2
restoration,64.0,150.0,0.6,64.296,86.018,1000,resnet50,4,2
restoration,64.0,155.0,0.6,64.39,86.002,1000,resnet50,4,2
restoration,64.0,160.0,0.6,64.276,86.044,1000,resnet50,4,2
restoration,64.0,165.0,0.6,64.302,86.016,1000,resnet50,4,2
restoration,64.0,170.0,0.6,64.304,86.02,1000,resnet50,4,2
restoration,64.0,175.0,0.6,64.308,85.986,1000,resnet50,4,2
restoration,64.0,180.0,0.6,64.292,86.004,1000,resnet50,4,2
restoration,64.0,185.0,0.6,64.278,86.028,1000,resnet50,4,2
restoration,64.0,190.0,0.6,64.31,86.022,1000,resnet50,4,2
restoration,64.0,195.0,0.6,64.318,86.008,1000,resnet50,4,2
restoration,64.0,200.0,0.6,64.282,86.006,1000,resnet50,4,2
restoration,64.0,205.0,0.6,64.308,86.022,1000,resnet50,4,2
restoration,64.0,210.0,0.6,64.264,86.0,1000,resnet50,4,2
restoration,64.0,215.0,0.6,64.288,85.992,1000,resnet50,4,2
restoration,64.0,220.0,0.6,64.294,85.998,1000,resnet50,4,2
