method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,62.63399887084961,,1000,regnetx_3200m,4,2
restoration,64.0,1.0,0.6,62.996,85.786,1000,regnetx_3200m,4,2
restoration,64.0,5.0,0.6,62.894,85.714,1000,regnetx_3200m,4,2
restoration,64.0,10.0,0.6,63.076,85.712,1000,regnetx_3200m,4,2
restoration,64.0,15.0,0.6,63.002,85.808,1000,regnetx_3200m,4,2
restoration,64.0,20.0,0.6,63.008,85.796,1000,regnetx_3200m,4,2
restoration,64.0,25.0,0.6,62.968,85.718,1000,regnetx_3200m,4,2
restoration,64.0,30.0,0.6,62.992,85.698,1000,regnetx_3200m,4,2
restoration,64.0,35.0,0.6,63.028,85.708,1000,regnetx_3200m,4,2
restoration,64.0,40.0,0.6,63.01,85.734,1000,regnetx_3200m,4,2
restoration,64.0,45.0,0.6,63.056,85.712,1000,regnetx_3200m,4,2
restoration,64.0,50.0,0.6,63.004,85.722,1000,regnetx_3200m,4,2
restoration,64.0,55.0,0.6,63.02,85.696,1000,regnetx_3200m,4,2
restoration,64.0,60.0,0.6,63.038,85.734,1000,regnetx_3200m,4,2
restoration,64.0,65.0,0.6,63.002,85.718,1000,regnetx_3200m,4,2
restoration,64.0,70.0,0.6,63.018,85.72,1000,regnetx_3200m,4,2
restoration,64.0,75.0,0.6,62.966,85.752,1000,regnetx_3200m,4,2
restoration,64.0,80.0,0.6,63.04,85.746,1000,regnetx_3200m,4,2
restoration,64.0,85.0,0.6,62.956,85.746,1000,regnetx_3200m,4,2
restoration,64.0,90.0,0.6,62.99,85.71,1000,regnetx_3200m,4,2
restoration,64.0,95.0,0.6,62.998,85.734,1000,regnetx_3200m,4,2
restoration,64.0,100.0,0.6,62.896,85.718,1000,regnetx_3200m,4,2
restoration,64.0,105.0,0.6,62.964,85.7,1000,regnetx_3200m,4,2
restoration,64.0,110.0,0.6,62.936,85.712,1000,regnetx_3200m,4,2
restoration,64.0,115.0,0.6,63.0,85.744,1000,regnetx_3200m,4,2
restoration,64.0,120.0,0.6,62.908,85.782,1000,regnetx_3200m,4,2
restoration,64.0,125.0,0.6,62.962,85.75,1000,regnetx_3200m,4,2
restoration,64.0,130.0,0.6,62.944,85.724,1000,regnetx_3200m,4,2
restoration,64.0,135.0,0.6,62.912,85.738,1000,regnetx_3200m,4,2
restoration,64.0,140.0,0.6,62.92,85.734,1000,regnetx_3200m,4,2
restoration,64.0,145.0,0.6,62.93,85.74,1000,regnetx_3200m,4,2
restoration,64.0,150.0,0.6,62.922,85.768,1000,regnetx_3200m,4,2
restoration,64.0,155.0,0.6,62.916,85.728,1000,regnetx_3200m,4,2
restoration,64.0,160.0,0.6,62.982,85.726,1000,regnetx_3200m,4,2
restoration,64.0,165.0,0.6,62.908,85.774,1000,regnetx_3200m,4,2
restoration,64.0,170.0,0.6,62.896,85.724,1000,regnetx_3200m,4,2
restoration,64.0,175.0,0.6,62.96,85.738,1000,regnetx_3200m,4,2
restoration,64.0,180.0,0.6,63.008,85.744,1000,regnetx_3200m,4,2
restoration,64.0,185.0,0.6,62.936,85.81,1000,regnetx_3200m,4,2
restoration,64.0,190.0,0.6,62.906,85.786,1000,regnetx_3200m,4,2
restoration,64.0,195.0,0.6,62.898,85.748,1000,regnetx_3200m,4,2
restoration,64.0,200.0,0.6,62.946,85.79,1000,regnetx_3200m,4,2
restoration,64.0,205.0,0.6,62.966,85.758,1000,regnetx_3200m,4,2
restoration,64.0,210.0,0.6,62.992,85.748,1000,regnetx_3200m,4,2
restoration,64.0,215.0,0.6,62.966,85.752,1000,regnetx_3200m,4,2
restoration,64.0,220.0,0.6,62.974,85.74,1000,regnetx_3200m,4,2
