method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,76.55599975585938,,1001,regnetx_3200m,4,4
restoration,64.0,1.0,0.6,76.56,93.308,1001,regnetx_3200m,4,4
restoration,64.0,5.0,0.6,76.582,93.332,1001,regnetx_3200m,4,4
restoration,64.0,10.0,0.6,76.582,93.324,1001,regnetx_3200m,4,4
restoration,64.0,15.0,0.6,76.594,93.328,1001,regnetx_3200m,4,4
restoration,64.0,20.0,0.6,76.542,93.3,1001,regnetx_3200m,4,4
restoration,64.0,25.0,0.6,76.578,93.306,1001,regnetx_3200m,4,4
restoration,64.0,30.0,0.6,76.62,93.31,1001,regnetx_3200m,4,4
restoration,64.0,35.0,0.6,76.608,93.322,1001,regnetx_3200m,4,4
restoration,64.0,40.0,0.6,76.614,93.284,1001,regnetx_3200m,4,4
restoration,64.0,45.0,0.6,76.626,93.314,1001,regnetx_3200m,4,4
restoration,64.0,50.0,0.6,76.61,93.3,1001,regnetx_3200m,4,4
restoration,64.0,55.0,0.6,76.578,93.284,1001,regnetx_3200m,4,4
restoration,64.0,60.0,0.6,76.614,93.316,1001,regnetx_3200m,4,4
restoration,64.0,65.0,0.6,76.598,93.3,1001,regnetx_3200m,4,4
restoration,64.0,70.0,0.6,76.624,93.308,1001,regnetx_3200m,4,4
restoration,64.0,75.0,0.6,76.58,93.302,1001,regnetx_3200m,4,4
restoration,64.0,80.0,0.6,76.624,93.304,1001,regnetx_3200m,4,4
restoration,64.0,85.0,0.6,76.566,93.292,1001,regnetx_3200m,4,4
restoration,64.0,90.0,0.6,76.614,93.272,1001,regnetx_3200m,4,4
restoration,64.0,95.0,0.6,76.6,93.312,1001,regnetx_3200m,4,4
restoration,64.0,100.0,0.6,76.634,93.316,1001,regnetx_3200m,4,4
restoration,64.0,105.0,0.6,76.59,93.288,1001,regnetx_3200m,4,4
restoration,64.0,110.0,0.6,76.632,93.318,1001,regnetx_3200m,4,4
restoration,64.0,115.0,0.6,76.634,93.29,1001,regnetx_3200m,4,4
restoration,64.0,120.0,0.6,76.584,93.3,1001,regnetx_3200m,4,4
restoration,64.0,125.0,0.6,76.618,93.322,1001,regnetx_3200m,4,4
restoration,64.0,130.0,0.6,76.596,93.322,1001,regnetx_3200m,4,4
restoration,64.0,135.0,0.6,76.626,93.326,1001,regnetx_3200m,4,4
restoration,64.0,140.0,0.6,76.61,93.29,1001,regnetx_3200m,4,4
restoration,64.0,145.0,0.6,76.612,93.312,1001,regnetx_3200m,4,4
restoration,64.0,150.0,0.6,76.63,93.31,1001,regnetx_3200m,4,4
restoration,64.0,155.0,0.6,76.63,93.326,1001,regnetx_3200m,4,4
restoration,64.0,160.0,0.6,76.626,93.29,1001,regnetx_3200m,4,4
restoration,64.0,165.0,0.6,76.62,93.302,1001,regnetx_3200m,4,4
restoration,64.0,170.0,0.6,76.612,93.312,1001,regnetx_3200m,4,4
restoration,64.0,175.0,0.6,76.606,93.3,1001,regnetx_3200m,4,4
restoration,64.0,180.0,0.6,76.606,93.304,1001,regnetx_3200m,4,4
restoration,64.0,185.0,0.6,76.584,93.314,1001,regnetx_3200m,4,4
restoration,64.0,190.0,0.6,76.59,93.33,1001,regnetx_3200m,4,4
restoration,64.0,195.0,0.6,76.602,93.33,1001,regnetx_3200m,4,4
restoration,64.0,200.0,0.6,76.604,93.306,1001,regnetx_3200m,4,4
restoration,64.0,205.0,0.6,76.606,93.296,1001,regnetx_3200m,4,4
restoration,64.0,210.0,0.6,76.628,93.322,1001,regnetx_3200m,4,4
restoration,64.0,215.0,0.6,76.61,93.3,1001,regnetx_3200m,4,4
restoration,64.0,220.0,0.6,76.656,93.316,1001,regnetx_3200m,4,4
