method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,55.2339973449707,,1001,regnetx_3200m,2,2
restoration,64.0,1.0,0.6,56.088,81.202,1001,regnetx_3200m,2,2
restoration,64.0,5.0,0.6,55.99,81.316,1001,regnetx_3200m,2,2
restoration,64.0,10.0,0.6,56.158,81.28,1001,regnetx_3200m,2,2
restoration,64.0,15.0,0.6,56.046,81.344,1001,regnetx_3200m,2,2
restoration,64.0,20.0,0.6,56.208,81.234,1001,regnetx_3200m,2,2
restoration,64.0,25.0,0.6,56.134,81.274,1001,regnetx_3200m,2,2
restoration,64.0,30.0,0.6,56.056,81.218,1001,regnetx_3200m,2,2
restoration,64.0,35.0,0.6,56.136,81.274,1001,regnetx_3200m,2,2
restoration,64.0,40.0,0.6,56.186,81.268,1001,regnetx_3200m,2,2
restoration,64.0,45.0,0.6,56.022,81.226,1001,regnetx_3200m,2,2
restoration,64.0,50.0,0.6,56.12,81.274,1001,regnetx_3200m,2,2
restoration,64.0,55.0,0.6,56.05,81.2,1001,regnetx_3200m,2,2
restoration,64.0,60.0,0.6,56.078,81.254,1001,regnetx_3200m,2,2
restoration,64.0,65.0,0.6,56.086,81.204,1001,regnetx_3200m,2,2
restoration,64.0,70.0,0.6,56.052,81.214,1001,regnetx_3200m,2,2
restoration,64.0,75.0,0.6,56.078,81.25,1001,regnetx_3200m,2,2
restoration,64.0,80.0,0.6,55.97,81.278,1001,regnetx_3200m,2,2
restoration,64.0,85.0,0.6,56.072,81.238,1001,regnetx_3200m,2,2
restoration,64.0,90.0,0.6,56.094,81.218,1001,regnetx_3200m,2,2
restoration,64.0,95.0,0.6,56.104,81.218,1001,regnetx_3200m,2,2
restoration,64.0,100.0,0.6,56.102,81.204,1001,regnetx_3200m,2,2
restoration,64.0,105.0,0.6,55.998,81.25,1001,regnetx_3200m,2,2
restoration,64.0,110.0,0.6,56.138,81.192,1001,regnetx_3200m,2,2
restoration,64.0,115.0,0.6,56.156,81.212,1001,regnetx_3200m,2,2
restoration,64.0,120.0,0.6,56.116,81.24,1001,regnetx_3200m,2,2
restoration,64.0,125.0,0.6,56.034,81.198,1001,regnetx_3200m,2,2
restoration,64.0,130.0,0.6,56.056,81.214,1001,regnetx_3200m,2,2
restoration,64.0,135.0,0.6,56.112,81.212,1001,regnetx_3200m,2,2
restoration,64.0,140.0,0.6,56.162,81.236,1001,regnetx_3200m,2,2
restoration,64.0,145.0,0.6,56.14,81.238,1001,regnetx_3200m,2,2
restoration,64.0,150.0,0.6,56.064,81.234,1001,regnetx_3200m,2,2
restoration,64.0,155.0,0.6,56.108,81.278,1001,regnetx_3200m,2,2
restoration,64.0,160.0,0.6,55.996,81.28,1001,regnetx_3200m,2,2
restoration,64.0,165.0,0.6,56.096,81.22,1001,regnetx_3200m,2,2
restoration,64.0,170.0,0.6,56.028,81.268,1001,regnetx_3200m,2,2
restoration,64.0,175.0,0.6,56.028,81.204,1001,regnetx_3200m,2,2
restoration,64.0,180.0,0.6,56.148,81.24,1001,regnetx_3200m,2,2
restoration,64.0,185.0,0.6,56.164,81.202,1001,regnetx_3200m,2,2
restoration,64.0,190.0,0.6,56.054,81.238,1001,regnetx_3200m,2,2
restoration,64.0,195.0,0.6,55.988,81.224,1001,regnetx_3200m,2,2
restoration,64.0,200.0,0.6,56.01,81.206,1001,regnetx_3200m,2,2
restoration,64.0,205.0,0.6,56.014,81.25,1001,regnetx_3200m,2,2
restoration,64.0,210.0,0.6,56.126,81.216,1001,regnetx_3200m,2,2
restoration,64.0,215.0,0.6,55.996,81.264,1001,regnetx_3200m,2,2
restoration,64.0,220.0,0.6,56.04,81.214,1001,regnetx_3200m,2,2
