method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,65.08200073242188,,1002,resnet18,2,4
restoration,64.0,1.0,0.6,65.21,86.702,1002,resnet18,2,4
restoration,64.0,5.0,0.6,65.216,86.648,1002,resnet18,2,4
restoration,64.0,10.0,0.6,65.156,86.672,1002,resnet18,2,4
restoration,64.0,15.0,0.6,65.168,86.71,1002,resnet18,2,4
restoration,64.0,20.0,0.6,65.198,86.668,1002,resnet18,2,4
restoration,64.0,25.0,0.6,65.2,86.694,1002,resnet18,2,4
restoration,64.0,30.0,0.6,65.244,86.66,1002,resnet18,2,4
restoration,64.0,35.0,0.6,65.22,86.616,1002,resnet18,2,4
restoration,64.0,40.0,0.6,65.244,86.616,1002,resnet18,2,4
restoration,64.0,45.0,0.6,65.178,86.614,1002,resnet18,2,4
restoration,64.0,50.0,0.6,65.204,86.624,1002,resnet18,2,4
restoration,64.0,55.0,0.6,65.17,86.61,1002,resnet18,2,4
restoration,64.0,60.0,0.6,65.226,86.612,1002,resnet18,2,4
restoration,64.0,65.0,0.6,65.226,86.618,1002,resnet18,2,4
restoration,64.0,70.0,0.6,65.198,86.608,1002,resnet18,2,4
restoration,64.0,75.0,0.6,65.174,86.612,1002,resnet18,2,4
restoration,64.0,80.0,0.6,65.218,86.596,1002,resnet18,2,4
restoration,64.0,85.0,0.6,65.264,86.588,1002,resnet18,2,4
restoration,64.0,90.0,0.6,65.21,86.62,1002,resnet18,2,4
restoration,64.0,95.0,0.6,65.194,86.616,1002,resnet18,2,4
restoration,64.0,100.0,0.6,65.236,86.622,1002,resnet18,2,4
restoration,64.0,105.0,0.6,65.194,86.614,1002,resnet18,2,4
restoration,64.0,110.0,0.6,65.226,86.62,1002,resnet18,2,4
restoration,64.0,115.0,0.6,65.146,86.622,1002,resnet18,2,4
restoration,64.0,120.0,0.6,65.21,86.598,1002,resnet18,2,4
restoration,64.0,125.0,0.6,65.21,86.63,1002,resnet18,2,4
restoration,64.0,130.0,0.6,65.194,86.606,1002,resnet18,2,4
restoration,64.0,135.0,0.6,65.178,86.626,1002,resnet18,2,4
restoration,64.0,140.0,0.6,65.168,86.616,1002,resnet18,2,4
restoration,64.0,145.0,0.6,65.168,86.626,1002,resnet18,2,4
restoration,64.0,150.0,0.6,65.176,86.618,1002,resnet18,2,4
restoration,64.0,155.0,0.6,65.188,86.564,1002,resnet18,2,4
restoration,64.0,160.0,0.6,65.2,86.594,1002,resnet18,2,4
restoration,64.0,165.0,0.6,65.184,86.632,1002,resnet18,2,4
restoration,64.0,170.0,0.6,65.15,86.616,1002,resnet18,2,4
restoration,64.0,175.0,0.6,65.174,86.626,1002,resnet18,2,4
restoration,64.0,180.0,0.6,65.212,86.592,1002,resnet18,2,4
restoration,64.0,185.0,0.6,65.222,86.616,1002,resnet18,2,4
restoration,64.0,190.0,0.6,65.198,86.58,1002,resnet18,2,4
restoration,64.0,195.0,0.6,65.194,86.636,1002,resnet18,2,4
restoration,64.0,200.0,0.6,65.202,86.642,1002,resnet18,2,4
restoration,64.0,205.0,0.6,65.184,86.588,1002,resnet18,2,4
restoration,64.0,210.0,0.6,65.208,86.654,1002,resnet18,2,4
restoration,64.0,215.0,0.6,65.178,86.608,1002,resnet18,2,4
restoration,64.0,220.0,0.6,65.204,86.63,1002,resnet18,2,4
