method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,70.77399444580078,,1000,resnet50,2,4
restoration,64.0,1.0,0.6,71.122,90.374,1000,resnet50,2,4
restoration,64.0,5.0,0.6,71.126,90.302,1000,resnet50,2,4
restoration,64.0,10.0,0.6,71.222,90.31,1000,resnet50,2,4
restoration,64.0,15.0,0.6,71.184,90.304,1000,resnet50,2,4
restoration,64.0,20.0,0.6,71.22,90.314,1000,resnet50,2,4
restoration,64.0,25.0,0.6,71.258,90.302,1000,resnet50,2,4
restoration,64.0,30.0,0.6,71.302,90.286,1000,resnet50,2,4
restoration,64.0,35.0,0.6,71.26,90.268,1000,resnet50,2,4
restoration,64.0,40.0,0.6,71.312,90.304,1000,resnet50,2,4
restoration,64.0,45.0,0.6,71.362,90.268,1000,resnet50,2,4
restoration,64.0,50.0,0.6,71.296,90.258,1000,resnet50,2,4
restoration,64.0,55.0,0.6,71.286,90.26,1000,resnet50,2,4
restoration,64.0,60.0,0.6,71.286,90.262,1000,resnet50,2,4
restoration,64.0,65.0,0.6,71.346,90.296,1000,resnet50,2,4
restoration,64.0,70.0,0.6,71.278,90.24,1000,resnet50,2,4
restoration,64.0,75.0,0.6,71.306,90.266,1000,resnet50,2,4
restoration,64.0,80.0,0.6,71.336,90.286,1000,resnet50,2,4
restoration,64.0,85.0,0.6,71.326,90.286,1000,resnet50,2,4
restoration,64.0,90.0,0.6,71.282,90.242,1000,resnet50,2,4
restoration,64.0,95.0,0.6,71.326,90.262,1000,resnet50,2,4
restoration,64.0,100.0,0.6,71.282,90.264,1000,resnet50,2,4
restoration,64.0,105.0,0.6,71.324,90.266,1000,resnet50,2,4
restoration,64.0,110.0,0.6,71.306,90.272,1000,resnet50,2,4
restoration,64.0,115.0,0.6,71.252,90.244,1000,resnet50,2,4
restoration,64.0,120.0,0.6,71.294,90.24,1000,resnet50,2,4
restoration,64.0,125.0,0.6,71.376,90.306,1000,resnet50,2,4
restoration,64.0,130.0,0.6,71.302,90.288,1000,resnet50,2,4
restoration,64.0,135.0,0.6,71.288,90.252,1000,resnet50,2,4
restoration,64.0,140.0,0.6,71.366,90.282,1000,resnet50,2,4
restoration,64.0,145.0,0.6,71.398,90.306,1000,resnet50,2,4
restoration,64.0,150.0,0.6,71.28,90.264,1000,resnet50,2,4
restoration,64.0,155.0,0.6,71.314,90.266,1000,resnet50,2,4
restoration,64.0,160.0,0.6,71.266,90.276,1000,resnet50,2,4
restoration,64.0,165.0,0.6,71.324,90.258,1000,resnet50,2,4
restoration,64.0,170.0,0.6,71.328,90.298,1000,resnet50,2,4
restoration,64.0,175.0,0.6,71.27,90.292,1000,resnet50,2,4
restoration,64.0,180.0,0.6,71.336,90.26,1000,resnet50,2,4
restoration,64.0,185.0,0.6,71.372,90.262,1000,resnet50,2,4
restoration,64.0,190.0,0.6,71.346,90.274,1000,resnet50,2,4
restoration,64.0,195.0,0.6,71.302,90.284,1000,resnet50,2,4
restoration,64.0,200.0,0.6,71.318,90.304,1000,resnet50,2,4
restoration,64.0,205.0,0.6,71.298,90.208,1000,resnet50,2,4
restoration,64.0,210.0,0.6,71.248,90.318,1000,resnet50,2,4
restoration,64.0,215.0,0.6,71.342,90.278,1000,resnet50,2,4
restoration,64.0,220.0,0.6,71.348,90.29,1000,resnet50,2,4
