method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,76.51200103759766,,1000,regnetx_3200m,4,4
restoration,64.0,1.0,0.6,76.598,93.274,1000,regnetx_3200m,4,4
restoration,64.0,5.0,0.6,76.57,93.312,1000,regnetx_3200m,4,4
restoration,64.0,10.0,0.6,76.642,93.264,1000,regnetx_3200m,4,4
restoration,64.0,15.0,0.6,76.612,93.298,1000,regnetx_3200m,4,4
restoration,64.0,20.0,0.6,76.598,93.28,1000,regnetx_3200m,4,4
restoration,64.0,25.0,0.6,76.552,93.282,1000,regnetx_3200m,4,4
restoration,64.0,30.0,0.6,76.58,93.266,1000,regnetx_3200m,4,4
restoration,64.0,35.0,0.6,76.558,93.266,1000,regnetx_3200m,4,4
restoration,64.0,40.0,0.6,76.604,93.272,1000,regnetx_3200m,4,4
restoration,64.0,45.0,0.6,76.572,93.268,1000,regnetx_3200m,4,4
restoration,64.0,50.0,0.6,76.604,93.274,1000,regnetx_3200m,4,4
restoration,64.0,55.0,0.6,76.586,93.26,1000,regnetx_3200m,4,4
restoration,64.0,60.0,0.6,76.604,93.276,1000,regnetx_3200m,4,4
restoration,64.0,65.0,0.6,76.586,93.272,1000,regnetx_3200m,4,4
restoration,64.0,70.0,0.6,76.616,93.266,1000,regnetx_3200m,4,4
restoration,64.0,75.0,0.6,76.576,93.282,1000,regnetx_3200m,4,4
restoration,64.0,80.0,0.6,76.616,93.286,1000,regnetx_3200m,4,4
restoration,64.0,85.0,0.6,76.586,93.286,1000,regnetx_3200m,4,4
restoration,64.0,90.0,0.6,76.584,93.29,1000,regnetx_3200m,4,4
restoration,64.0,95.0,0.6,76.602,93.264,1000,regnetx_3200m,4,4
restoration,64.0,100.0,0.6,76.616,93.276,1000,regnetx_3200m,4,4
restoration,64.0,105.0,0.6,76.596,93.268,1000,regnetx_3200m,4,4
restoration,64.0,110.0,0.6,76.56,93.286,1000,regnetx_3200m,4,4
restoration,64.0,115.0,0.6,76.602,93.286,1000,regnetx_3200m,4,4
restoration,64.0,120.0,0.6,76.586,93.266,1000,regnetx_3200m,4,4
restoration,64.0,125.0,0.6,76.62,93.286,1000,regnetx_3200m,4,4
restoration,64.0,130.0,0.6,76.62,93.278,1000,regnetx_3200m,4,4
restoration,64.0,135.0,0.6,76.598,93.302,1000,regnetx_3200m,4,4
restoration,64.0,140.0,0.6,76.58,93.258,1000,regnetx_3200m,4,4
restoration,64.0,145.0,0.6,76.578,93.264,1000,regnetx_3200m,4,4
restoration,64.0,150.0,0.6,76.584,93.284,1000,regnetx_3200m,4,4
restoration,64.0,155.0,0.6,76.584,93.278,1000,regnetx_3200m,4,4
restoration,64.0,160.0,0.6,76.564,93.268,1000,regnetx_3200m,4,4
restoration,64.0,165.0,0.6,76.606,93.286,1000,regnetx_3200m,4,4
restoration,64.0,170.0,0.6,76.602,93.27,1000,regnetx_3200m,4,4
restoration,64.0,175.0,0.6,76.568,93.278,1000,regnetx_3200m,4,4
restoration,64.0,180.0,0.6,76.554,93.276,1000,regnetx_3200m,4,4
restoration,64.0,185.0,0.6,76.59,93.278,1000,regnetx_3200m,4,4
restoration,64.0,190.0,0.6,76.606,93.286,1000,regnetx_3200m,4,4
restoration,64.0,195.0,0.6,76.56,93.276,1000,regnetx_3200m,4,4
restoration,64.0,200.0,0.6,76.594,93.264,1000,regnetx_3200m,4,4
restoration,64.0,205.0,0.6,76.578,93.274,1000,regnetx_3200m,4,4
restoration,64.0,210.0,0.6,76.564,93.3,1000,regnetx_3200m,4,4
restoration,64.0,215.0,0.6,76.588,93.268,1000,regnetx_3200m,4,4
restoration,64.0,220.0,0.6,76.562,93.268,1000,regnetx_3200m,4,4
