method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,58.3859977722168,,1000,resnet18,4,2
restoration,64.0,1.0,0.6,58.48,82.006,1000,resnet18,4,2
restoration,64.0,5.0,0.6,58.398,82.07,1000,resnet18,4,2
restoration,64.0,10.0,0.6,58.388,81.998,1000,resnet18,4,2
restoration,64.0,15.0,0.6,58.302,81.954,1000,resnet18,4,2
restoration,64.0,20.0,0.6,58.354,81.968,1000,resnet18,4,2
restoration,64.0,25.0,0.6,58.37,81.916,1000,resnet18,4,2
restoration,64.0,30.0,0.6,58.368,81.96,1000,resnet18,4,2
restoration,64.0,35.0,0.6,58.334,81.936,1000,resnet18,4,2
restoration,64.0,40.0,0.6,58.334,81.968,1000,resnet18,4,2
restoration,64.0,45.0,0.6,58.34,81.96,1000,resnet18,4,2
restoration,64.0,50.0,0.6,58.316,82.02,1000,resnet18,4,2
restoration,64.0,55.0,0.6,58.292,81.97,1000,resnet18,4,2
restoration,64.0,60.0,0.6,58.252,81.958,1000,resnet18,4,2
restoration,64.0,65.0,0.6,58.344,81.93,1000,resnet18,4,2
restoration,64.0,70.0,0.6,58.312,81.974,1000,resnet18,4,2
restoration,64.0,75.0,0.6,58.26,82.012,1000,resnet18,4,2
restoration,64.0,80.0,0.6,58.35,81.978,1000,resnet18,4,2
restoration,64.0,85.0,0.6,58.358,81.924,1000,resnet18,4,2
restoration,64.0,90.0,0.6,58.344,81.95,1000,resnet18,4,2
restoration,64.0,95.0,0.6,58.244,81.998,1000,resnet18,4,2
restoration,64.0,100.0,0.6,58.362,81.938,1000,resnet18,4,2
restoration,64.0,105.0,0.6,58.296,81.98,1000,resnet18,4,2
restoration,64.0,110.0,0.6,58.28,81.958,1000,resnet18,4,2
restoration,64.0,115.0,0.6,58.318,81.964,1000,resnet18,4,2
restoration,64.0,120.0,0.6,58.312,81.936,1000,resnet18,4,2
restoration,64.0,125.0,0.6,58.312,81.948,1000,resnet18,4,2
restoration,64.0,130.0,0.6,58.272,81.974,1000,resnet18,4,2
restoration,64.0,135.0,0.6,58.3,81.956,1000,resnet18,4,2
restoration,64.0,140.0,0.6,58.268,81.984,1000,resnet18,4,2
restoration,64.0,145.0,0.6,58.312,81.966,1000,resnet18,4,2
restoration,64.0,150.0,0.6,58.32,81.99,1000,resnet18,4,2
restoration,64.0,155.0,0.6,58.23,81.976,1000,resnet18,4,2
restoration,64.0,160.0,0.6,58.304,81.958,1000,resnet18,4,2
restoration,64.0,165.0,0.6,58.268,81.946,1000,resnet18,4,2
restoration,64.0,170.0,0.6,58.246,81.95,1000,resnet18,4,2
restoration,64.0,175.0,0.6,58.264,81.96,1000,resnet18,4,2
restoration,64.0,180.0,0.6,58.314,81.974,1000,resnet18,4,2
restoration,64.0,185.0,0.6,58.322,81.956,1000,resnet18,4,2
restoration,64.0,190.0,0.6,58.258,81.94,1000,resnet18,4,2
restoration,64.0,195.0,0.6,58.294,81.964,1000,resnet18,4,2
restoration,64.0,200.0,0.6,58.312,81.942,1000,resnet18,4,2
restoration,64.0,205.0,0.6,58.28,81.998,1000,resnet18,4,2
restoration,64.0,210.0,0.6,58.268,81.954,1000,resnet18,4,2
restoration,64.0,215.0,0.6,58.338,81.976,1000,resnet18,4,2
restoration,64.0,220.0,0.6,58.358,81.966,1000,resnet18,4,2
