method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,68.1719970703125,,1000,mobilenetv2,4,4
restoration,64.0,1.0,0.6,68.194,88.232,1000,mobilenetv2,4,4
restoration,64.0,5.0,0.6,68.186,88.186,1000,mobilenetv2,4,4
restoration,64.0,10.0,0.6,68.12,88.216,1000,mobilenetv2,4,4
restoration,64.0,15.0,0.6,68.212,88.152,1000,mobilenetv2,4,4
restoration,64.0,20.0,0.6,68.186,88.178,1000,mobilenetv2,4,4
restoration,64.0,25.0,0.6,68.146,88.17,1000,mobilenetv2,4,4
restoration,64.0,30.0,0.6,68.194,88.188,1000,mobilenetv2,4,4
restoration,64.0,35.0,0.6,68.16,88.176,1000,mobilenetv2,4,4
restoration,64.0,40.0,0.6,68.184,88.192,1000,mobilenetv2,4,4
restoration,64.0,45.0,0.6,68.162,88.206,1000,mobilenetv2,4,4
restoration,64.0,50.0,0.6,68.17,88.214,1000,mobilenetv2,4,4
restoration,64.0,55.0,0.6,68.126,88.194,1000,mobilenetv2,4,4
restoration,64.0,60.0,0.6,68.164,88.216,1000,mobilenetv2,4,4
restoration,64.0,65.0,0.6,68.182,88.2,1000,mobilenetv2,4,4
restoration,64.0,70.0,0.6,68.15,88.186,1000,mobilenetv2,4,4
restoration,64.0,75.0,0.6,68.176,88.188,1000,mobilenetv2,4,4
restoration,64.0,80.0,0.6,68.142,88.2,1000,mobilenetv2,4,4
restoration,64.0,85.0,0.6,68.182,88.2,1000,mobilenetv2,4,4
restoration,64.0,90.0,0.6,68.142,88.198,1000,mobilenetv2,4,4
restoration,64.0,95.0,0.6,68.172,88.196,1000,mobilenetv2,4,4
restoration,64.0,100.0,0.6,68.138,88.2,1000,mobilenetv2,4,4
restoration,64.0,105.0,0.6,68.138,88.21,1000,mobilenetv2,4,4
restoration,64.0,110.0,0.6,68.164,88.194,1000,mobilenetv2,4,4
restoration,64.0,115.0,0.6,68.156,88.206,1000,mobilenetv2,4,4
restoration,64.0,120.0,0.6,68.14,88.188,1000,mobilenetv2,4,4
restoration,64.0,125.0,0.6,68.156,88.194,1000,mobilenetv2,4,4
restoration,64.0,130.0,0.6,68.174,88.226,1000,mobilenetv2,4,4
restoration,64.0,135.0,0.6,68.178,88.186,1000,mobilenetv2,4,4
restoration,64.0,140.0,0.6,68.188,88.228,1000,mobilenetv2,4,4
restoration,64.0,145.0,0.6,68.2,88.204,1000,mobilenetv2,4,4
restoration,64.0,150.0,0.6,68.222,88.198,1000,mobilenetv2,4,4
restoration,64.0,155.0,0.6,68.142,88.204,1000,mobilenetv2,4,4
restoration,64.0,160.0,0.6,68.148,88.19,1000,mobilenetv2,4,4
restoration,64.0,165.0,0.6,68.168,88.206,1000,mobilenetv2,4,4
restoration,64.0,170.0,0.6,68.11,88.228,1000,mobilenetv2,4,4
restoration,64.0,175.0,0.6,68.208,88.2,1000,mobilenetv2,4,4
restoration,64.0,180.0,0.6,68.168,88.2,1000,mobilenetv2,4,4
restoration,64.0,185.0,0.6,68.16,88.214,1000,mobilenetv2,4,4
restoration,64.0,190.0,0.6,68.154,88.212,1000,mobilenetv2,4,4
restoration,64.0,195.0,0.6,68.154,88.19,1000,mobilenetv2,4,4
restoration,64.0,200.0,0.6,68.168,88.236,1000,mobilenetv2,4,4
restoration,64.0,205.0,0.6,68.182,88.22,1000,mobilenetv2,4,4
restoration,64.0,210.0,0.6,68.194,88.206,1000,mobilenetv2,4,4
restoration,64.0,215.0,0.6,68.188,88.224,1000,mobilenetv2,4,4
restoration,64.0,220.0,0.6,68.146,88.244,1000,mobilenetv2,4,4
