method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,64.26799774169922,,1001,resnet50,4,2
restoration,64.0,1.0,0.6,64.5,86.182,1001,resnet50,4,2
restoration,64.0,5.0,0.6,64.466,86.198,1001,resnet50,4,2
restoration,64.0,10.0,0.6,64.436,86.206,1001,resnet50,4,2
restoration,64.0,15.0,0.6,64.368,86.206,1001,resnet50,4,2
restoration,64.0,20.0,0.6,64.362,86.212,1001,resnet50,4,2
restoration,64.0,25.0,0.6,64.23,86.158,1001,resnet50,4,2
restoration,64.0,30.0,0.6,64.28,86.174,1001,resnet50,4,2
restoration,64.0,35.0,0.6,64.314,86.16,1001,resnet50,4,2
restoration,64.0,40.0,0.6,64.218,86.154,1001,resnet50,4,2
restoration,64.0,45.0,0.6,64.238,86.19,1001,resnet50,4,2
restoration,64.0,50.0,0.6,64.208,86.236,1001,resnet50,4,2
restoration,64.0,55.0,0.6,64.2,86.198,1001,resnet50,4,2
restoration,64.0,60.0,0.6,64.228,86.152,1001,resnet50,4,2
restoration,64.0,65.0,0.6,64.326,86.168,1001,resnet50,4,2
restoration,64.0,70.0,0.6,64.312,86.122,1001,resnet50,4,2
restoration,64.0,75.0,0.6,64.296,86.174,1001,resnet50,4,2
restoration,64.0,80.0,0.6,64.25,86.142,1001,resnet50,4,2
restoration,64.0,85.0,0.6,64.248,86.198,1001,resnet50,4,2
restoration,64.0,90.0,0.6,64.326,86.146,1001,resnet50,4,2
restoration,64.0,95.0,0.6,64.302,86.172,1001,resnet50,4,2
restoration,64.0,100.0,0.6,64.238,86.194,1001,resnet50,4,2
restoration,64.0,105.0,0.6,64.3,86.122,1001,resnet50,4,2
restoration,64.0,110.0,0.6,64.268,86.208,1001,resnet50,4,2
restoration,64.0,115.0,0.6,64.276,86.146,1001,resnet50,4,2
restoration,64.0,120.0,0.6,64.286,86.128,1001,resnet50,4,2
restoration,64.0,125.0,0.6,64.26,86.178,1001,resnet50,4,2
restoration,64.0,130.0,0.6,64.276,86.146,1001,resnet50,4,2
restoration,64.0,135.0,0.6,64.242,86.15,1001,resnet50,4,2
restoration,64.0,140.0,0.6,64.21,86.172,1001,resnet50,4,2
restoration,64.0,145.0,0.6,64.274,86.19,1001,resnet50,4,2
restoration,64.0,150.0,0.6,64.31,86.154,1001,resnet50,4,2
restoration,64.0,155.0,0.6,64.282,86.188,1001,resnet50,4,2
restoration,64.0,160.0,0.6,64.252,86.152,1001,resnet50,4,2
restoration,64.0,165.0,0.6,64.254,86.154,1001,resnet50,4,2
restoration,64.0,170.0,0.6,64.206,86.186,1001,resnet50,4,2
restoration,64.0,175.0,0.6,64.298,86.172,1001,resnet50,4,2
restoration,64.0,180.0,0.6,64.204,86.184,1001,resnet50,4,2
restoration,64.0,185.0,0.6,64.264,86.202,1001,resnet50,4,2
restoration,64.0,190.0,0.6,64.272,86.186,1001,resnet50,4,2
restoration,64.0,195.0,0.6,64.25,86.156,1001,resnet50,4,2
restoration,64.0,200.0,0.6,64.236,86.172,1001,resnet50,4,2
restoration,64.0,205.0,0.6,64.29,86.14,1001,resnet50,4,2
restoration,64.0,210.0,0.6,64.318,86.158,1001,resnet50,4,2
restoration,64.0,215.0,0.6,64.194,86.178,1001,resnet50,4,2
restoration,64.0,220.0,0.6,64.288,86.166,1001,resnet50,4,2
