method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,57.077999114990234,,1002,resnet50,2,2
restoration,64.0,1.0,0.6,57.976,82.536,1002,resnet50,2,2
restoration,64.0,5.0,0.6,58.048,82.472,1002,resnet50,2,2
restoration,64.0,10.0,0.6,58.106,82.492,1002,resnet50,2,2
restoration,64.0,15.0,0.6,57.992,82.484,1002,resnet50,2,2
restoration,64.0,20.0,0.6,57.934,82.446,1002,resnet50,2,2
restoration,64.0,25.0,0.6,57.902,82.4,1002,resnet50,2,2
restoration,64.0,30.0,0.6,58.11,82.458,1002,resnet50,2,2
restoration,64.0,35.0,0.6,58.08,82.422,1002,resnet50,2,2
restoration,64.0,40.0,0.6,57.962,82.462,1002,resnet50,2,2
restoration,64.0,45.0,0.6,58.028,82.46,1002,resnet50,2,2
restoration,64.0,50.0,0.6,57.93,82.356,1002,resnet50,2,2
restoration,64.0,55.0,0.6,58.026,82.388,1002,resnet50,2,2
restoration,64.0,60.0,0.6,57.962,82.424,1002,resnet50,2,2
restoration,64.0,65.0,0.6,57.972,82.414,1002,resnet50,2,2
restoration,64.0,70.0,0.6,58.038,82.47,1002,resnet50,2,2
restoration,64.0,75.0,0.6,57.936,82.414,1002,resnet50,2,2
restoration,64.0,80.0,0.6,57.98,82.378,1002,resnet50,2,2
restoration,64.0,85.0,0.6,57.97,82.34,1002,resnet50,2,2
restoration,64.0,90.0,0.6,57.956,82.414,1002,resnet50,2,2
restoration,64.0,95.0,0.6,57.926,82.406,1002,resnet50,2,2
restoration,64.0,100.0,0.6,57.998,82.388,1002,resnet50,2,2
restoration,64.0,105.0,0.6,57.962,82.382,1002,resnet50,2,2
restoration,64.0,110.0,0.6,57.946,82.468,1002,resnet50,2,2
restoration,64.0,115.0,0.6,58.026,82.442,1002,resnet50,2,2
restoration,64.0,120.0,0.6,57.952,82.38,1002,resnet50,2,2
restoration,64.0,125.0,0.6,57.9,82.328,1002,resnet50,2,2
restoration,64.0,130.0,0.6,57.944,82.42,1002,resnet50,2,2
restoration,64.0,135.0,0.6,58.026,82.458,1002,resnet50,2,2
restoration,64.0,140.0,0.6,57.976,82.336,1002,resnet50,2,2
restoration,64.0,145.0,0.6,58.038,82.376,1002,resnet50,2,2
restoration,64.0,150.0,0.6,57.91,82.428,1002,resnet50,2,2
restoration,64.0,155.0,0.6,57.866,82.4,1002,resnet50,2,2
restoration,64.0,160.0,0.6,57.962,82.356,1002,resnet50,2,2
restoration,64.0,165.0,0.6,58.016,82.384,1002,resnet50,2,2
restoration,64.0,170.0,0.6,57.88,82.444,1002,resnet50,2,2
restoration,64.0,175.0,0.6,57.924,82.354,1002,resnet50,2,2
restoration,64.0,180.0,0.6,57.884,82.418,1002,resnet50,2,2
restoration,64.0,185.0,0.6,58.036,82.406,1002,resnet50,2,2
restoration,64.0,190.0,0.6,57.98,82.31,1002,resnet50,2,2
restoration,64.0,195.0,0.6,57.966,82.358,1002,resnet50,2,2
restoration,64.0,200.0,0.6,57.918,82.396,1002,resnet50,2,2
restoration,64.0,205.0,0.6,57.954,82.392,1002,resnet50,2,2
restoration,64.0,210.0,0.6,58.012,82.336,1002,resnet50,2,2
restoration,64.0,215.0,0.6,57.94,82.4,1002,resnet50,2,2
restoration,64.0,220.0,0.6,57.98,82.446,1002,resnet50,2,2
