method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,64.16600036621094,,1002,regnetx_600m,2,4
restoration,64.0,1.0,0.6,64.384,86.37,1002,regnetx_600m,2,4
restoration,64.0,5.0,0.6,64.422,86.422,1002,regnetx_600m,2,4
restoration,64.0,10.0,0.6,64.508,86.412,1002,regnetx_600m,2,4
restoration,64.0,15.0,0.6,64.502,86.39,1002,regnetx_600m,2,4
restoration,64.0,20.0,0.6,64.496,86.422,1002,regnetx_600m,2,4
restoration,64.0,25.0,0.6,64.524,86.39,1002,regnetx_600m,2,4
restoration,64.0,30.0,0.6,64.53,86.414,1002,regnetx_600m,2,4
restoration,64.0,35.0,0.6,64.506,86.414,1002,regnetx_600m,2,4
restoration,64.0,40.0,0.6,64.52,86.388,1002,regnetx_600m,2,4
restoration,64.0,45.0,0.6,64.578,86.384,1002,regnetx_600m,2,4
restoration,64.0,50.0,0.6,64.434,86.396,1002,regnetx_600m,2,4
restoration,64.0,55.0,0.6,64.578,86.41,1002,regnetx_600m,2,4
restoration,64.0,60.0,0.6,64.55,86.404,1002,regnetx_600m,2,4
restoration,64.0,65.0,0.6,64.598,86.388,1002,regnetx_600m,2,4
restoration,64.0,70.0,0.6,64.558,86.416,1002,regnetx_600m,2,4
restoration,64.0,75.0,0.6,64.528,86.414,1002,regnetx_600m,2,4
restoration,64.0,80.0,0.6,64.542,86.39,1002,regnetx_600m,2,4
restoration,64.0,85.0,0.6,64.492,86.38,1002,regnetx_600m,2,4
restoration,64.0,90.0,0.6,64.47,86.382,1002,regnetx_600m,2,4
restoration,64.0,95.0,0.6,64.526,86.394,1002,regnetx_600m,2,4
restoration,64.0,100.0,0.6,64.454,86.39,1002,regnetx_600m,2,4
restoration,64.0,105.0,0.6,64.47,86.35,1002,regnetx_600m,2,4
restoration,64.0,110.0,0.6,64.526,86.372,1002,regnetx_600m,2,4
restoration,64.0,115.0,0.6,64.614,86.382,1002,regnetx_600m,2,4
restoration,64.0,120.0,0.6,64.494,86.404,1002,regnetx_600m,2,4
restoration,64.0,125.0,0.6,64.558,86.386,1002,regnetx_600m,2,4
restoration,64.0,130.0,0.6,64.518,86.384,1002,regnetx_600m,2,4
restoration,64.0,135.0,0.6,64.514,86.4,1002,regnetx_600m,2,4
restoration,64.0,140.0,0.6,64.464,86.372,1002,regnetx_600m,2,4
restoration,64.0,145.0,0.6,64.478,86.386,1002,regnetx_600m,2,4
restoration,64.0,150.0,0.6,64.488,86.382,1002,regnetx_600m,2,4
restoration,64.0,155.0,0.6,64.54,86.406,1002,regnetx_600m,2,4
restoration,64.0,160.0,0.6,64.506,86.406,1002,regnetx_600m,2,4
restoration,64.0,165.0,0.6,64.464,86.35,1002,regnetx_600m,2,4
restoration,64.0,170.0,0.6,64.532,86.382,1002,regnetx_600m,2,4
restoration,64.0,175.0,0.6,64.514,86.384,1002,regnetx_600m,2,4
restoration,64.0,180.0,0.6,64.512,86.402,1002,regnetx_600m,2,4
restoration,64.0,185.0,0.6,64.486,86.372,1002,regnetx_600m,2,4
restoration,64.0,190.0,0.6,64.502,86.38,1002,regnetx_600m,2,4
restoration,64.0,195.0,0.6,64.5,86.35,1002,regnetx_600m,2,4
restoration,64.0,200.0,0.6,64.574,86.398,1002,regnetx_600m,2,4
restoration,64.0,205.0,0.6,64.52,86.398,1002,regnetx_600m,2,4
restoration,64.0,210.0,0.6,64.508,86.408,1002,regnetx_600m,2,4
restoration,64.0,215.0,0.6,64.53,86.362,1002,regnetx_600m,2,4
restoration,64.0,220.0,0.6,64.52,86.382,1002,regnetx_600m,2,4
