method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,40.66999816894531,,1001,regnetx_600m,2,2
restoration,64.0,1.0,0.6,41.11,68.67,1001,regnetx_600m,2,2
restoration,64.0,5.0,0.6,41.386,68.754,1001,regnetx_600m,2,2
restoration,64.0,10.0,0.6,41.284,68.72,1001,regnetx_600m,2,2
restoration,64.0,15.0,0.6,41.202,68.704,1001,regnetx_600m,2,2
restoration,64.0,20.0,0.6,41.352,68.63,1001,regnetx_600m,2,2
restoration,64.0,25.0,0.6,41.32,68.67,1001,regnetx_600m,2,2
restoration,64.0,30.0,0.6,41.276,68.58,1001,regnetx_600m,2,2
restoration,64.0,35.0,0.6,41.328,68.598,1001,regnetx_600m,2,2
restoration,64.0,40.0,0.6,41.268,68.678,1001,regnetx_600m,2,2
restoration,64.0,45.0,0.6,41.282,68.592,1001,regnetx_600m,2,2
restoration,64.0,50.0,0.6,41.274,68.67,1001,regnetx_600m,2,2
restoration,64.0,55.0,0.6,41.314,68.588,1001,regnetx_600m,2,2
restoration,64.0,60.0,0.6,41.258,68.604,1001,regnetx_600m,2,2
restoration,64.0,65.0,0.6,41.282,68.64,1001,regnetx_600m,2,2
restoration,64.0,70.0,0.6,41.282,68.596,1001,regnetx_600m,2,2
restoration,64.0,75.0,0.6,41.294,68.674,1001,regnetx_600m,2,2
restoration,64.0,80.0,0.6,41.336,68.682,1001,regnetx_600m,2,2
restoration,64.0,85.0,0.6,41.32,68.666,1001,regnetx_600m,2,2
restoration,64.0,90.0,0.6,41.242,68.652,1001,regnetx_600m,2,2
restoration,64.0,95.0,0.6,41.196,68.602,1001,regnetx_600m,2,2
restoration,64.0,100.0,0.6,41.196,68.614,1001,regnetx_600m,2,2
restoration,64.0,105.0,0.6,41.31,68.632,1001,regnetx_600m,2,2
restoration,64.0,110.0,0.6,41.29,68.674,1001,regnetx_600m,2,2
restoration,64.0,115.0,0.6,41.286,68.698,1001,regnetx_600m,2,2
restoration,64.0,120.0,0.6,41.254,68.688,1001,regnetx_600m,2,2
restoration,64.0,125.0,0.6,41.312,68.704,1001,regnetx_600m,2,2
restoration,64.0,130.0,0.6,41.402,68.678,1001,regnetx_600m,2,2
restoration,64.0,135.0,0.6,41.24,68.686,1001,regnetx_600m,2,2
restoration,64.0,140.0,0.6,41.202,68.734,1001,regnetx_600m,2,2
restoration,64.0,145.0,0.6,41.268,68.658,1001,regnetx_600m,2,2
restoration,64.0,150.0,0.6,41.32,68.694,1001,regnetx_600m,2,2
restoration,64.0,155.0,0.6,41.256,68.658,1001,regnetx_600m,2,2
restoration,64.0,160.0,0.6,41.166,68.588,1001,regnetx_600m,2,2
restoration,64.0,165.0,0.6,41.194,68.696,1001,regnetx_600m,2,2
restoration,64.0,170.0,0.6,41.35,68.732,1001,regnetx_600m,2,2
restoration,64.0,175.0,0.6,41.306,68.704,1001,regnetx_600m,2,2
restoration,64.0,180.0,0.6,41.268,68.63,1001,regnetx_600m,2,2
restoration,64.0,185.0,0.6,41.33,68.66,1001,regnetx_600m,2,2
restoration,64.0,190.0,0.6,41.318,68.698,1001,regnetx_600m,2,2
restoration,64.0,195.0,0.6,41.242,68.748,1001,regnetx_600m,2,2
restoration,64.0,200.0,0.6,41.256,68.726,1001,regnetx_600m,2,2
restoration,64.0,205.0,0.6,41.318,68.636,1001,regnetx_600m,2,2
restoration,64.0,210.0,0.6,41.248,68.722,1001,regnetx_600m,2,2
restoration,64.0,215.0,0.6,41.264,68.672,1001,regnetx_600m,2,2
restoration,64.0,220.0,0.6,41.302,68.632,1001,regnetx_600m,2,2
