method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,57.125999450683594,,1001,resnet50,2,2
restoration,64.0,1.0,0.6,58.032,82.734,1001,resnet50,2,2
restoration,64.0,5.0,0.6,58.116,82.754,1001,resnet50,2,2
restoration,64.0,10.0,0.6,58.198,82.696,1001,resnet50,2,2
restoration,64.0,15.0,0.6,58.264,82.72,1001,resnet50,2,2
restoration,64.0,20.0,0.6,58.272,82.63,1001,resnet50,2,2
restoration,64.0,25.0,0.6,58.208,82.664,1001,resnet50,2,2
restoration,64.0,30.0,0.6,58.308,82.712,1001,resnet50,2,2
restoration,64.0,35.0,0.6,58.342,82.604,1001,resnet50,2,2
restoration,64.0,40.0,0.6,58.23,82.672,1001,resnet50,2,2
restoration,64.0,45.0,0.6,58.27,82.624,1001,resnet50,2,2
restoration,64.0,50.0,0.6,58.21,82.578,1001,resnet50,2,2
restoration,64.0,55.0,0.6,58.184,82.644,1001,resnet50,2,2
restoration,64.0,60.0,0.6,58.202,82.57,1001,resnet50,2,2
restoration,64.0,65.0,0.6,58.212,82.626,1001,resnet50,2,2
restoration,64.0,70.0,0.6,58.212,82.546,1001,resnet50,2,2
restoration,64.0,75.0,0.6,58.13,82.57,1001,resnet50,2,2
restoration,64.0,80.0,0.6,58.142,82.594,1001,resnet50,2,2
restoration,64.0,85.0,0.6,58.136,82.596,1001,resnet50,2,2
restoration,64.0,90.0,0.6,58.24,82.594,1001,resnet50,2,2
restoration,64.0,95.0,0.6,58.17,82.538,1001,resnet50,2,2
restoration,64.0,100.0,0.6,58.172,82.576,1001,resnet50,2,2
restoration,64.0,105.0,0.6,58.198,82.544,1001,resnet50,2,2
restoration,64.0,110.0,0.6,58.15,82.598,1001,resnet50,2,2
restoration,64.0,115.0,0.6,58.172,82.548,1001,resnet50,2,2
restoration,64.0,120.0,0.6,58.296,82.63,1001,resnet50,2,2
restoration,64.0,125.0,0.6,58.222,82.614,1001,resnet50,2,2
restoration,64.0,130.0,0.6,58.244,82.592,1001,resnet50,2,2
restoration,64.0,135.0,0.6,58.21,82.594,1001,resnet50,2,2
restoration,64.0,140.0,0.6,58.236,82.58,1001,resnet50,2,2
restoration,64.0,145.0,0.6,58.198,82.58,1001,resnet50,2,2
restoration,64.0,150.0,0.6,58.168,82.58,1001,resnet50,2,2
restoration,64.0,155.0,0.6,58.162,82.554,1001,resnet50,2,2
restoration,64.0,160.0,0.6,58.11,82.574,1001,resnet50,2,2
restoration,64.0,165.0,0.6,58.198,82.56,1001,resnet50,2,2
restoration,64.0,170.0,0.6,58.18,82.538,1001,resnet50,2,2
restoration,64.0,175.0,0.6,58.222,82.634,1001,resnet50,2,2
restoration,64.0,180.0,0.6,58.116,82.552,1001,resnet50,2,2
restoration,64.0,185.0,0.6,58.12,82.556,1001,resnet50,2,2
restoration,64.0,190.0,0.6,58.186,82.552,1001,resnet50,2,2
restoration,64.0,195.0,0.6,58.17,82.578,1001,resnet50,2,2
restoration,64.0,200.0,0.6,58.184,82.622,1001,resnet50,2,2
restoration,64.0,205.0,0.6,58.232,82.584,1001,resnet50,2,2
restoration,64.0,210.0,0.6,58.206,82.552,1001,resnet50,2,2
restoration,64.0,215.0,0.6,58.102,82.556,1001,resnet50,2,2
restoration,64.0,220.0,0.6,58.164,82.586,1001,resnet50,2,2
