method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,52.84199905395508,,1001,resnet18,2,2
restoration,64.0,1.0,0.6,53.184,78.404,1001,resnet18,2,2
restoration,64.0,5.0,0.6,53.17,78.44,1001,resnet18,2,2
restoration,64.0,10.0,0.6,53.148,78.458,1001,resnet18,2,2
restoration,64.0,15.0,0.6,53.024,78.438,1001,resnet18,2,2
restoration,64.0,20.0,0.6,53.086,78.408,1001,resnet18,2,2
restoration,64.0,25.0,0.6,53.038,78.404,1001,resnet18,2,2
restoration,64.0,30.0,0.6,53.03,78.424,1001,resnet18,2,2
restoration,64.0,35.0,0.6,53.088,78.426,1001,resnet18,2,2
restoration,64.0,40.0,0.6,52.972,78.43,1001,resnet18,2,2
restoration,64.0,45.0,0.6,53.058,78.458,1001,resnet18,2,2
restoration,64.0,50.0,0.6,52.994,78.422,1001,resnet18,2,2
restoration,64.0,55.0,0.6,53.0,78.418,1001,resnet18,2,2
restoration,64.0,60.0,0.6,53.02,78.45,1001,resnet18,2,2
restoration,64.0,65.0,0.6,52.986,78.452,1001,resnet18,2,2
restoration,64.0,70.0,0.6,52.954,78.406,1001,resnet18,2,2
restoration,64.0,75.0,0.6,53.006,78.422,1001,resnet18,2,2
restoration,64.0,80.0,0.6,52.972,78.352,1001,resnet18,2,2
restoration,64.0,85.0,0.6,52.922,78.362,1001,resnet18,2,2
restoration,64.0,90.0,0.6,53.044,78.356,1001,resnet18,2,2
restoration,64.0,95.0,0.6,53.0,78.398,1001,resnet18,2,2
restoration,64.0,100.0,0.6,52.876,78.328,1001,resnet18,2,2
restoration,64.0,105.0,0.6,52.98,78.326,1001,resnet18,2,2
restoration,64.0,110.0,0.6,52.874,78.358,1001,resnet18,2,2
restoration,64.0,115.0,0.6,52.978,78.358,1001,resnet18,2,2
restoration,64.0,120.0,0.6,53.01,78.352,1001,resnet18,2,2
restoration,64.0,125.0,0.6,52.972,78.36,1001,resnet18,2,2
restoration,64.0,130.0,0.6,52.998,78.386,1001,resnet18,2,2
restoration,64.0,135.0,0.6,53.032,78.348,1001,resnet18,2,2
restoration,64.0,140.0,0.6,52.962,78.386,1001,resnet18,2,2
restoration,64.0,145.0,0.6,52.988,78.366,1001,resnet18,2,2
restoration,64.0,150.0,0.6,52.892,78.368,1001,resnet18,2,2
restoration,64.0,155.0,0.6,52.966,78.372,1001,resnet18,2,2
restoration,64.0,160.0,0.6,52.978,78.35,1001,resnet18,2,2
restoration,64.0,165.0,0.6,52.986,78.382,1001,resnet18,2,2
restoration,64.0,170.0,0.6,52.886,78.348,1001,resnet18,2,2
restoration,64.0,175.0,0.6,52.93,78.362,1001,resnet18,2,2
restoration,64.0,180.0,0.6,53.032,78.41,1001,resnet18,2,2
restoration,64.0,185.0,0.6,52.948,78.3,1001,resnet18,2,2
restoration,64.0,190.0,0.6,53.016,78.352,1001,resnet18,2,2
restoration,64.0,195.0,0.6,52.95,78.334,1001,resnet18,2,2
restoration,64.0,200.0,0.6,52.934,78.344,1001,resnet18,2,2
restoration,64.0,205.0,0.6,52.938,78.37,1001,resnet18,2,2
restoration,64.0,210.0,0.6,52.994,78.43,1001,resnet18,2,2
restoration,64.0,215.0,0.6,52.948,78.374,1001,resnet18,2,2
restoration,64.0,220.0,0.6,52.97,78.382,1001,resnet18,2,2
