method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,62.63199996948242,,1001,regnetx_3200m,4,2
restoration,64.0,1.0,0.6,62.944,85.74,1001,regnetx_3200m,4,2
restoration,64.0,5.0,0.6,62.926,85.646,1001,regnetx_3200m,4,2
restoration,64.0,10.0,0.6,62.898,85.686,1001,regnetx_3200m,4,2
restoration,64.0,15.0,0.6,62.982,85.632,1001,regnetx_3200m,4,2
restoration,64.0,20.0,0.6,62.966,85.712,1001,regnetx_3200m,4,2
restoration,64.0,25.0,0.6,62.994,85.654,1001,regnetx_3200m,4,2
restoration,64.0,30.0,0.6,62.944,85.728,1001,regnetx_3200m,4,2
restoration,64.0,35.0,0.6,62.876,85.688,1001,regnetx_3200m,4,2
restoration,64.0,40.0,0.6,62.924,85.702,1001,regnetx_3200m,4,2
restoration,64.0,45.0,0.6,62.92,85.678,1001,regnetx_3200m,4,2
restoration,64.0,50.0,0.6,62.844,85.688,1001,regnetx_3200m,4,2
restoration,64.0,55.0,0.6,62.818,85.674,1001,regnetx_3200m,4,2
restoration,64.0,60.0,0.6,62.834,85.72,1001,regnetx_3200m,4,2
restoration,64.0,65.0,0.6,62.858,85.68,1001,regnetx_3200m,4,2
restoration,64.0,70.0,0.6,62.782,85.7,1001,regnetx_3200m,4,2
restoration,64.0,75.0,0.6,62.83,85.7,1001,regnetx_3200m,4,2
restoration,64.0,80.0,0.6,62.888,85.716,1001,regnetx_3200m,4,2
restoration,64.0,85.0,0.6,62.856,85.72,1001,regnetx_3200m,4,2
restoration,64.0,90.0,0.6,62.834,85.762,1001,regnetx_3200m,4,2
restoration,64.0,95.0,0.6,62.828,85.702,1001,regnetx_3200m,4,2
restoration,64.0,100.0,0.6,62.876,85.736,1001,regnetx_3200m,4,2
restoration,64.0,105.0,0.6,62.872,85.69,1001,regnetx_3200m,4,2
restoration,64.0,110.0,0.6,62.826,85.682,1001,regnetx_3200m,4,2
restoration,64.0,115.0,0.6,62.89,85.726,1001,regnetx_3200m,4,2
restoration,64.0,120.0,0.6,62.812,85.706,1001,regnetx_3200m,4,2
restoration,64.0,125.0,0.6,62.858,85.752,1001,regnetx_3200m,4,2
restoration,64.0,130.0,0.6,62.854,85.686,1001,regnetx_3200m,4,2
restoration,64.0,135.0,0.6,62.892,85.73,1001,regnetx_3200m,4,2
restoration,64.0,140.0,0.6,62.882,85.69,1001,regnetx_3200m,4,2
restoration,64.0,145.0,0.6,62.828,85.682,1001,regnetx_3200m,4,2
restoration,64.0,150.0,0.6,62.816,85.686,1001,regnetx_3200m,4,2
restoration,64.0,155.0,0.6,62.788,85.77,1001,regnetx_3200m,4,2
restoration,64.0,160.0,0.6,62.86,85.71,1001,regnetx_3200m,4,2
restoration,64.0,165.0,0.6,62.788,85.722,1001,regnetx_3200m,4,2
restoration,64.0,170.0,0.6,62.838,85.716,1001,regnetx_3200m,4,2
restoration,64.0,175.0,0.6,62.886,85.732,1001,regnetx_3200m,4,2
restoration,64.0,180.0,0.6,62.85,85.686,1001,regnetx_3200m,4,2
restoration,64.0,185.0,0.6,62.946,85.73,1001,regnetx_3200m,4,2
restoration,64.0,190.0,0.6,62.812,85.648,1001,regnetx_3200m,4,2
restoration,64.0,195.0,0.6,62.838,85.718,1001,regnetx_3200m,4,2
restoration,64.0,200.0,0.6,62.796,85.718,1001,regnetx_3200m,4,2
restoration,64.0,205.0,0.6,62.8,85.718,1001,regnetx_3200m,4,2
restoration,64.0,210.0,0.6,62.926,85.764,1001,regnetx_3200m,4,2
restoration,64.0,215.0,0.6,62.832,85.662,1001,regnetx_3200m,4,2
restoration,64.0,220.0,0.6,62.87,85.722,1001,regnetx_3200m,4,2
