method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,12.927999496459961,,1002,mobilenetv2,2,2
restoration,64.0,1.0,0.6,13.004,31.384,1002,mobilenetv2,2,2
restoration,64.0,5.0,0.6,13.322,31.908,1002,mobilenetv2,2,2
restoration,64.0,10.0,0.6,13.394,31.886,1002,mobilenetv2,2,2
restoration,64.0,15.0,0.6,13.416,31.83,1002,mobilenetv2,2,2
restoration,64.0,20.0,0.6,13.224,31.868,1002,mobilenetv2,2,2
restoration,64.0,25.0,0.6,13.254,31.956,1002,mobilenetv2,2,2
restoration,64.0,30.0,0.6,13.242,32.02,1002,mobilenetv2,2,2
restoration,64.0,35.0,0.6,13.298,31.946,1002,mobilenetv2,2,2
restoration,64.0,40.0,0.6,13.33,32.018,1002,mobilenetv2,2,2
restoration,64.0,45.0,0.6,13.42,31.962,1002,mobilenetv2,2,2
restoration,64.0,50.0,0.6,13.372,31.988,1002,mobilenetv2,2,2
restoration,64.0,55.0,0.6,13.354,31.882,1002,mobilenetv2,2,2
restoration,64.0,60.0,0.6,13.344,32.036,1002,mobilenetv2,2,2
restoration,64.0,65.0,0.6,13.31,31.958,1002,mobilenetv2,2,2
restoration,64.0,70.0,0.6,13.298,32.036,1002,mobilenetv2,2,2
restoration,64.0,75.0,0.6,13.324,32.01,1002,mobilenetv2,2,2
restoration,64.0,80.0,0.6,13.286,32.002,1002,mobilenetv2,2,2
restoration,64.0,85.0,0.6,13.286,32.04,1002,mobilenetv2,2,2
restoration,64.0,90.0,0.6,13.35,32.072,1002,mobilenetv2,2,2
restoration,64.0,95.0,0.6,13.396,31.918,1002,mobilenetv2,2,2
restoration,64.0,100.0,0.6,13.354,31.982,1002,mobilenetv2,2,2
restoration,64.0,105.0,0.6,13.326,31.958,1002,mobilenetv2,2,2
restoration,64.0,110.0,0.6,13.272,32.038,1002,mobilenetv2,2,2
restoration,64.0,115.0,0.6,13.316,32.102,1002,mobilenetv2,2,2
restoration,64.0,120.0,0.6,13.354,32.024,1002,mobilenetv2,2,2
restoration,64.0,125.0,0.6,13.33,32.02,1002,mobilenetv2,2,2
restoration,64.0,130.0,0.6,13.312,32.164,1002,mobilenetv2,2,2
restoration,64.0,135.0,0.6,13.356,32.016,1002,mobilenetv2,2,2
restoration,64.0,140.0,0.6,13.304,32.146,1002,mobilenetv2,2,2
restoration,64.0,145.0,0.6,13.326,32.016,1002,mobilenetv2,2,2
restoration,64.0,150.0,0.6,13.298,31.994,1002,mobilenetv2,2,2
restoration,64.0,155.0,0.6,13.302,32.026,1002,mobilenetv2,2,2
restoration,64.0,160.0,0.6,13.294,32.026,1002,mobilenetv2,2,2
restoration,64.0,165.0,0.6,13.316,32.18,1002,mobilenetv2,2,2
restoration,64.0,170.0,0.6,13.292,31.944,1002,mobilenetv2,2,2
restoration,64.0,175.0,0.6,13.396,32.032,1002,mobilenetv2,2,2
restoration,64.0,180.0,0.6,13.302,32.032,1002,mobilenetv2,2,2
restoration,64.0,185.0,0.6,13.394,31.946,1002,mobilenetv2,2,2
restoration,64.0,190.0,0.6,13.35,32.138,1002,mobilenetv2,2,2
restoration,64.0,195.0,0.6,13.374,31.958,1002,mobilenetv2,2,2
restoration,64.0,200.0,0.6,13.288,32.084,1002,mobilenetv2,2,2
restoration,64.0,205.0,0.6,13.278,31.944,1002,mobilenetv2,2,2
restoration,64.0,210.0,0.6,13.316,31.96,1002,mobilenetv2,2,2
restoration,64.0,215.0,0.6,13.276,32.056,1002,mobilenetv2,2,2
restoration,64.0,220.0,0.6,13.346,32.102,1002,mobilenetv2,2,2
