method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,65.10599517822266,,1000,resnet18,2,4
restoration,64.0,1.0,0.6,65.242,86.624,1000,resnet18,2,4
restoration,64.0,5.0,0.6,65.212,86.694,1000,resnet18,2,4
restoration,64.0,10.0,0.6,65.276,86.716,1000,resnet18,2,4
restoration,64.0,15.0,0.6,65.278,86.668,1000,resnet18,2,4
restoration,64.0,20.0,0.6,65.264,86.71,1000,resnet18,2,4
restoration,64.0,25.0,0.6,65.226,86.716,1000,resnet18,2,4
restoration,64.0,30.0,0.6,65.238,86.71,1000,resnet18,2,4
restoration,64.0,35.0,0.6,65.274,86.692,1000,resnet18,2,4
restoration,64.0,40.0,0.6,65.19,86.7,1000,resnet18,2,4
restoration,64.0,45.0,0.6,65.236,86.732,1000,resnet18,2,4
restoration,64.0,50.0,0.6,65.24,86.694,1000,resnet18,2,4
restoration,64.0,55.0,0.6,65.28,86.714,1000,resnet18,2,4
restoration,64.0,60.0,0.6,65.218,86.67,1000,resnet18,2,4
restoration,64.0,65.0,0.6,65.188,86.712,1000,resnet18,2,4
restoration,64.0,70.0,0.6,65.22,86.704,1000,resnet18,2,4
restoration,64.0,75.0,0.6,65.232,86.718,1000,resnet18,2,4
restoration,64.0,80.0,0.6,65.19,86.696,1000,resnet18,2,4
restoration,64.0,85.0,0.6,65.218,86.66,1000,resnet18,2,4
restoration,64.0,90.0,0.6,65.226,86.676,1000,resnet18,2,4
restoration,64.0,95.0,0.6,65.26,86.71,1000,resnet18,2,4
restoration,64.0,100.0,0.6,65.222,86.748,1000,resnet18,2,4
restoration,64.0,105.0,0.6,65.25,86.724,1000,resnet18,2,4
restoration,64.0,110.0,0.6,65.212,86.668,1000,resnet18,2,4
restoration,64.0,115.0,0.6,65.238,86.696,1000,resnet18,2,4
restoration,64.0,120.0,0.6,65.234,86.724,1000,resnet18,2,4
restoration,64.0,125.0,0.6,65.176,86.702,1000,resnet18,2,4
restoration,64.0,130.0,0.6,65.238,86.668,1000,resnet18,2,4
restoration,64.0,135.0,0.6,65.202,86.706,1000,resnet18,2,4
restoration,64.0,140.0,0.6,65.244,86.712,1000,resnet18,2,4
restoration,64.0,145.0,0.6,65.182,86.658,1000,resnet18,2,4
restoration,64.0,150.0,0.6,65.244,86.726,1000,resnet18,2,4
restoration,64.0,155.0,0.6,65.256,86.7,1000,resnet18,2,4
restoration,64.0,160.0,0.6,65.196,86.66,1000,resnet18,2,4
restoration,64.0,165.0,0.6,65.248,86.666,1000,resnet18,2,4
restoration,64.0,170.0,0.6,65.188,86.708,1000,resnet18,2,4
restoration,64.0,175.0,0.6,65.174,86.716,1000,resnet18,2,4
restoration,64.0,180.0,0.6,65.206,86.652,1000,resnet18,2,4
restoration,64.0,185.0,0.6,65.234,86.692,1000,resnet18,2,4
restoration,64.0,190.0,0.6,65.216,86.722,1000,resnet18,2,4
restoration,64.0,195.0,0.6,65.162,86.696,1000,resnet18,2,4
restoration,64.0,200.0,0.6,65.21,86.662,1000,resnet18,2,4
restoration,64.0,205.0,0.6,65.192,86.718,1000,resnet18,2,4
restoration,64.0,210.0,0.6,65.208,86.724,1000,resnet18,2,4
restoration,64.0,215.0,0.6,65.22,86.742,1000,resnet18,2,4
restoration,64.0,220.0,0.6,65.258,86.716,1000,resnet18,2,4
