method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,62.763999938964844,,1002,regnetx_3200m,4,2
restoration,64.0,1.0,0.6,63.036,85.942,1002,regnetx_3200m,4,2
restoration,64.0,5.0,0.6,62.936,86.006,1002,regnetx_3200m,4,2
restoration,64.0,10.0,0.6,63.078,85.984,1002,regnetx_3200m,4,2
restoration,64.0,15.0,0.6,63.016,85.942,1002,regnetx_3200m,4,2
restoration,64.0,20.0,0.6,63.008,85.972,1002,regnetx_3200m,4,2
restoration,64.0,25.0,0.6,63.06,85.934,1002,regnetx_3200m,4,2
restoration,64.0,30.0,0.6,62.994,85.94,1002,regnetx_3200m,4,2
restoration,64.0,35.0,0.6,63.08,85.956,1002,regnetx_3200m,4,2
restoration,64.0,40.0,0.6,63.114,85.948,1002,regnetx_3200m,4,2
restoration,64.0,45.0,0.6,63.062,85.944,1002,regnetx_3200m,4,2
restoration,64.0,50.0,0.6,63.056,85.95,1002,regnetx_3200m,4,2
restoration,64.0,55.0,0.6,63.034,85.928,1002,regnetx_3200m,4,2
restoration,64.0,60.0,0.6,62.982,85.94,1002,regnetx_3200m,4,2
restoration,64.0,65.0,0.6,63.016,85.95,1002,regnetx_3200m,4,2
restoration,64.0,70.0,0.6,63.062,85.952,1002,regnetx_3200m,4,2
restoration,64.0,75.0,0.6,63.024,85.96,1002,regnetx_3200m,4,2
restoration,64.0,80.0,0.6,63.02,85.91,1002,regnetx_3200m,4,2
restoration,64.0,85.0,0.6,63.014,85.966,1002,regnetx_3200m,4,2
restoration,64.0,90.0,0.6,63.028,86.0,1002,regnetx_3200m,4,2
restoration,64.0,95.0,0.6,62.974,85.932,1002,regnetx_3200m,4,2
restoration,64.0,100.0,0.6,63.036,85.946,1002,regnetx_3200m,4,2
restoration,64.0,105.0,0.6,63.102,85.932,1002,regnetx_3200m,4,2
restoration,64.0,110.0,0.6,62.98,85.976,1002,regnetx_3200m,4,2
restoration,64.0,115.0,0.6,63.032,85.966,1002,regnetx_3200m,4,2
restoration,64.0,120.0,0.6,62.96,85.992,1002,regnetx_3200m,4,2
restoration,64.0,125.0,0.6,62.992,85.958,1002,regnetx_3200m,4,2
restoration,64.0,130.0,0.6,63.038,86.024,1002,regnetx_3200m,4,2
restoration,64.0,135.0,0.6,63.022,85.912,1002,regnetx_3200m,4,2
restoration,64.0,140.0,0.6,62.984,85.982,1002,regnetx_3200m,4,2
restoration,64.0,145.0,0.6,62.996,85.938,1002,regnetx_3200m,4,2
restoration,64.0,150.0,0.6,63.012,85.948,1002,regnetx_3200m,4,2
restoration,64.0,155.0,0.6,63.016,85.934,1002,regnetx_3200m,4,2
restoration,64.0,160.0,0.6,62.954,85.97,1002,regnetx_3200m,4,2
restoration,64.0,165.0,0.6,63.024,85.956,1002,regnetx_3200m,4,2
restoration,64.0,170.0,0.6,63.03,85.958,1002,regnetx_3200m,4,2
restoration,64.0,175.0,0.6,63.004,85.938,1002,regnetx_3200m,4,2
restoration,64.0,180.0,0.6,63.048,85.924,1002,regnetx_3200m,4,2
restoration,64.0,185.0,0.6,62.992,85.924,1002,regnetx_3200m,4,2
restoration,64.0,190.0,0.6,62.988,85.982,1002,regnetx_3200m,4,2
restoration,64.0,195.0,0.6,63.052,85.954,1002,regnetx_3200m,4,2
restoration,64.0,200.0,0.6,62.998,85.922,1002,regnetx_3200m,4,2
restoration,64.0,205.0,0.6,62.988,85.994,1002,regnetx_3200m,4,2
restoration,64.0,210.0,0.6,63.042,85.928,1002,regnetx_3200m,4,2
restoration,64.0,215.0,0.6,63.058,85.908,1002,regnetx_3200m,4,2
restoration,64.0,220.0,0.6,62.984,85.946,1002,regnetx_3200m,4,2
