method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,68.19999694824219,,1001,mobilenetv2,4,4
restoration,64.0,1.0,0.6,68.22,88.266,1001,mobilenetv2,4,4
restoration,64.0,5.0,0.6,68.206,88.238,1001,mobilenetv2,4,4
restoration,64.0,10.0,0.6,68.194,88.226,1001,mobilenetv2,4,4
restoration,64.0,15.0,0.6,68.238,88.252,1001,mobilenetv2,4,4
restoration,64.0,20.0,0.6,68.236,88.244,1001,mobilenetv2,4,4
restoration,64.0,25.0,0.6,68.226,88.24,1001,mobilenetv2,4,4
restoration,64.0,30.0,0.6,68.192,88.234,1001,mobilenetv2,4,4
restoration,64.0,35.0,0.6,68.2,88.254,1001,mobilenetv2,4,4
restoration,64.0,40.0,0.6,68.246,88.224,1001,mobilenetv2,4,4
restoration,64.0,45.0,0.6,68.182,88.258,1001,mobilenetv2,4,4
restoration,64.0,50.0,0.6,68.178,88.268,1001,mobilenetv2,4,4
restoration,64.0,55.0,0.6,68.212,88.262,1001,mobilenetv2,4,4
restoration,64.0,60.0,0.6,68.206,88.256,1001,mobilenetv2,4,4
restoration,64.0,65.0,0.6,68.194,88.24,1001,mobilenetv2,4,4
restoration,64.0,70.0,0.6,68.22,88.242,1001,mobilenetv2,4,4
restoration,64.0,75.0,0.6,68.196,88.286,1001,mobilenetv2,4,4
restoration,64.0,80.0,0.6,68.174,88.258,1001,mobilenetv2,4,4
restoration,64.0,85.0,0.6,68.202,88.266,1001,mobilenetv2,4,4
restoration,64.0,90.0,0.6,68.212,88.256,1001,mobilenetv2,4,4
restoration,64.0,95.0,0.6,68.222,88.26,1001,mobilenetv2,4,4
restoration,64.0,100.0,0.6,68.192,88.272,1001,mobilenetv2,4,4
restoration,64.0,105.0,0.6,68.23,88.256,1001,mobilenetv2,4,4
restoration,64.0,110.0,0.6,68.208,88.282,1001,mobilenetv2,4,4
restoration,64.0,115.0,0.6,68.204,88.248,1001,mobilenetv2,4,4
restoration,64.0,120.0,0.6,68.216,88.274,1001,mobilenetv2,4,4
restoration,64.0,125.0,0.6,68.174,88.254,1001,mobilenetv2,4,4
restoration,64.0,130.0,0.6,68.172,88.264,1001,mobilenetv2,4,4
restoration,64.0,135.0,0.6,68.212,88.276,1001,mobilenetv2,4,4
restoration,64.0,140.0,0.6,68.208,88.258,1001,mobilenetv2,4,4
restoration,64.0,145.0,0.6,68.188,88.252,1001,mobilenetv2,4,4
restoration,64.0,150.0,0.6,68.168,88.274,1001,mobilenetv2,4,4
restoration,64.0,155.0,0.6,68.204,88.236,1001,mobilenetv2,4,4
restoration,64.0,160.0,0.6,68.232,88.262,1001,mobilenetv2,4,4
restoration,64.0,165.0,0.6,68.204,88.26,1001,mobilenetv2,4,4
restoration,64.0,170.0,0.6,68.18,88.242,1001,mobilenetv2,4,4
restoration,64.0,175.0,0.6,68.19,88.25,1001,mobilenetv2,4,4
restoration,64.0,180.0,0.6,68.184,88.244,1001,mobilenetv2,4,4
restoration,64.0,185.0,0.6,68.192,88.256,1001,mobilenetv2,4,4
restoration,64.0,190.0,0.6,68.216,88.266,1001,mobilenetv2,4,4
restoration,64.0,195.0,0.6,68.166,88.262,1001,mobilenetv2,4,4
restoration,64.0,200.0,0.6,68.204,88.29,1001,mobilenetv2,4,4
restoration,64.0,205.0,0.6,68.19,88.262,1001,mobilenetv2,4,4
restoration,64.0,210.0,0.6,68.214,88.27,1001,mobilenetv2,4,4
restoration,64.0,215.0,0.6,68.162,88.252,1001,mobilenetv2,4,4
restoration,64.0,220.0,0.6,68.188,88.232,1001,mobilenetv2,4,4
