method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,69.1780014038086,,1001,resnet18,4,4
restoration,64.0,1.0,0.6,69.184,88.958,1001,resnet18,4,4
restoration,64.0,5.0,0.6,69.206,88.948,1001,resnet18,4,4
restoration,64.0,10.0,0.6,69.196,88.908,1001,resnet18,4,4
restoration,64.0,15.0,0.6,69.224,88.942,1001,resnet18,4,4
restoration,64.0,20.0,0.6,69.246,88.962,1001,resnet18,4,4
restoration,64.0,25.0,0.6,69.208,88.966,1001,resnet18,4,4
restoration,64.0,30.0,0.6,69.25,88.982,1001,resnet18,4,4
restoration,64.0,35.0,0.6,69.234,88.93,1001,resnet18,4,4
restoration,64.0,40.0,0.6,69.218,88.942,1001,resnet18,4,4
restoration,64.0,45.0,0.6,69.246,88.96,1001,resnet18,4,4
restoration,64.0,50.0,0.6,69.232,88.966,1001,resnet18,4,4
restoration,64.0,55.0,0.6,69.232,88.946,1001,resnet18,4,4
restoration,64.0,60.0,0.6,69.206,88.958,1001,resnet18,4,4
restoration,64.0,65.0,0.6,69.218,88.984,1001,resnet18,4,4
restoration,64.0,70.0,0.6,69.226,88.956,1001,resnet18,4,4
restoration,64.0,75.0,0.6,69.206,88.952,1001,resnet18,4,4
restoration,64.0,80.0,0.6,69.216,88.974,1001,resnet18,4,4
restoration,64.0,85.0,0.6,69.224,88.95,1001,resnet18,4,4
restoration,64.0,90.0,0.6,69.242,88.952,1001,resnet18,4,4
restoration,64.0,95.0,0.6,69.192,88.962,1001,resnet18,4,4
restoration,64.0,100.0,0.6,69.23,88.932,1001,resnet18,4,4
restoration,64.0,105.0,0.6,69.216,88.962,1001,resnet18,4,4
restoration,64.0,110.0,0.6,69.206,88.962,1001,resnet18,4,4
restoration,64.0,115.0,0.6,69.218,88.958,1001,resnet18,4,4
restoration,64.0,120.0,0.6,69.19,88.948,1001,resnet18,4,4
restoration,64.0,125.0,0.6,69.204,88.976,1001,resnet18,4,4
restoration,64.0,130.0,0.6,69.224,88.946,1001,resnet18,4,4
restoration,64.0,135.0,0.6,69.184,88.948,1001,resnet18,4,4
restoration,64.0,140.0,0.6,69.204,88.97,1001,resnet18,4,4
restoration,64.0,145.0,0.6,69.18,88.968,1001,resnet18,4,4
restoration,64.0,150.0,0.6,69.222,88.952,1001,resnet18,4,4
restoration,64.0,155.0,0.6,69.194,88.962,1001,resnet18,4,4
restoration,64.0,160.0,0.6,69.204,88.956,1001,resnet18,4,4
restoration,64.0,165.0,0.6,69.208,88.95,1001,resnet18,4,4
restoration,64.0,170.0,0.6,69.206,88.958,1001,resnet18,4,4
restoration,64.0,175.0,0.6,69.196,88.96,1001,resnet18,4,4
restoration,64.0,180.0,0.6,69.206,88.942,1001,resnet18,4,4
restoration,64.0,185.0,0.6,69.222,88.948,1001,resnet18,4,4
restoration,64.0,190.0,0.6,69.208,88.96,1001,resnet18,4,4
restoration,64.0,195.0,0.6,69.202,88.936,1001,resnet18,4,4
restoration,64.0,200.0,0.6,69.212,88.956,1001,resnet18,4,4
restoration,64.0,205.0,0.6,69.208,88.954,1001,resnet18,4,4
restoration,64.0,210.0,0.6,69.23,88.964,1001,resnet18,4,4
restoration,64.0,215.0,0.6,69.182,88.96,1001,resnet18,4,4
restoration,64.0,220.0,0.6,69.19,88.978,1001,resnet18,4,4
