method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,75.1240005493164,,1001,resnet50,4,4
restoration,64.0,50.0,0.1,75.102,92.258,1001,resnet50,4,4
restoration,64.0,50.0,0.2,75.116,92.24,1001,resnet50,4,4
restoration,64.0,50.0,0.3,75.164,92.236,1001,resnet50,4,4
restoration,64.0,50.0,0.4,75.172,92.24,1001,resnet50,4,4
restoration,64.0,50.0,0.5,75.166,92.238,1001,resnet50,4,4
restoration,64.0,50.0,0.6,75.176,92.234,1001,resnet50,4,4
restoration,64.0,50.0,0.7,75.16,92.234,1001,resnet50,4,4
restoration,64.0,50.0,0.8,75.148,92.248,1001,resnet50,4,4
restoration,64.0,50.0,0.9,75.132,92.242,1001,resnet50,4,4
restoration,64.0,50.0,1.0,75.142,92.25,1001,resnet50,4,4
