method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,64.22999572753906,,1002,resnet50,4,2
restoration,64.0,50.0,0.1,64.286,86.192,1002,resnet50,4,2
restoration,64.0,50.0,0.2,64.418,86.236,1002,resnet50,4,2
restoration,64.0,50.0,0.3,64.392,86.278,1002,resnet50,4,2
restoration,64.0,50.0,0.4,64.424,86.246,1002,resnet50,4,2
restoration,64.0,50.0,0.5,64.396,86.238,1002,resnet50,4,2
restoration,64.0,50.0,0.6,64.376,86.182,1002,resnet50,4,2
restoration,64.0,50.0,0.7,64.396,86.138,1002,resnet50,4,2
restoration,64.0,50.0,0.8,64.246,86.102,1002,resnet50,4,2
restoration,64.0,50.0,0.9,64.14,86.044,1002,resnet50,4,2
restoration,64.0,50.0,1.0,63.988,85.97,1002,resnet50,4,2
