method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,51.461997985839844,,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.1,51.584,77.298,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.2,51.708,77.332,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.3,51.806,77.328,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.4,51.828,77.326,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.5,51.802,77.306,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.6,51.652,77.22,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.7,51.49,77.16,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.8,51.354,77.064,1002,regnetx_600m,4,2
restoration,64.0,50.0,0.9,51.14,76.9,1002,regnetx_600m,4,2
restoration,64.0,50.0,1.0,50.984,76.758,1002,regnetx_600m,4,2
