method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,59.85599899291992,,1002,resnet18,4,2
restoration,64.0,50.0,0.5,59.722,82.998,1002,resnet18,4,2
