method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,66.29000091552734,,1003,resnet18,2,4
restoration,64.0,50.0,0.5,66.388,87.13,1003,resnet18,2,4
